"","V1","V2","time","name"
"84"," 13:29Lars Aslan Rasmussen (S","Værsgo, spørgeren.","13:29","Pia Kjærsgaard"
"85"," 13:30Formanden (Pia Kjærsgaard","Det har jeg selvfølgelig forståelse for. Men det er bare meget principielt vigtigt, synes jeg, i forhold til det, der foregår, fordi det har haft ret store konsekvenser for rigtig mange herboende statsborgere, som ikke har foretaget sig noget, der er ulovligt. Når justitsministeren siger, at det ikke er acceptabelt, kunne jeg måske så få justitsministeren til at sige så meget, at det også er ulovligt – altså at det faktisk er strafbart, og at det ikke bare er uacceptabelt, men at det er strafbart at videregive informationer om herboende danske statsborgere til et andet lands efterretningstjeneste? Det er jo det, der er tale om.","13:30","Lars Aslan Rasmussen"
"86"," 13:30Justitsministeren (Søren Pape Poulsen","Værsgo, ministeren.","13:30","Pia Kjærsgaard"
"87"," 13:30Formanden (Pia Kjærsgaard","Ja, og derfor er det også afgørende for mig, at politiet og PET tager de anmeldelser, de får, meget alvorligt, for vi skal jo så finde ud af, hvad der konkret er sket. Og så skal man finde ud af, om der er foregået den ulovlige handling, som spørgeren netop siger. Det er jeg fuldstændig enig i. Jeg kan bare ikke stå her og gisne om, hvad de efterforskninger munder ud i, for det kræver som i alle andre sager, at man skal have et bevis.","13:30","Søren Pape Poulsen"
"88"," 13:30Lars Aslan Rasmussen (S","Værsgo, spørgeren.","13:30","Pia Kjærsgaard"
"89"," 13:31Formanden (Pia Kjærsgaard","Det er jeg med på. Nu er den her stikkerlinje jo noget, vi har kendt til siden, tror jeg, militærkuppet i Tyrkiet i 2016, hvor der også har været afdækning af det her. Er ministeren bekendt med, der også i dansk presse har været, ikke bare gisninger, men direkte afsløringer af, at det foregår? Vi har haft danske medier, danske journalister, der har ringet til den her stikkerlinje og foregivet at skulle angive folk, og der er blevet taget imod navne på de her personer. Jeg spørger bare, fordi det er meget vigtigt for mig, at regeringen godt ved, at det er noget, der forekommer, og at det ikke bare er et eller andet fiktivt eller såkaldte postulater, men at der rent faktisk er mulighed for at angive sine landsmænd til den tyrkiske efterretningstjeneste uden at skulle bevise noget som helst om, hvad de pågældende har gjort.","13:31","Lars Aslan Rasmussen"
"90"," 13:31Justitsministeren (Søren Pape Poulsen","Værsgo, ministeren.","13:31","Pia Kjærsgaard"
"91"," 13:31Formanden (Pia Kjærsgaard","Jeg prøver så godt, jeg kan, og så godt som alle andre, at følge med i, hvad aviser skriver og tv'et viser.Jeg er bare ... det bliver sådan lidt firkantet, når man står her ... Jeg er bare meget opmærksom på, at det, jeg skal forholde mig til, er: Er der sket en ulovlig handling, er det noget, politiet og PET efterforsker, og hvis der er det, rejser man en sigtelse. Så jeg er helt med på og har set og hørt og kan med mine egne øjne se, hvordan det er fremstillet. Jeg skal bare som justitsminister passe meget, meget på med at foruddiskontere, hvad der så præcis er foregået, fordi jeg er trods alt også øverste ansvarlige for politi og anklagemyndighed.","13:31","Søren Pape Poulsen"
"92"," 13:31Lars Aslan Rasmussen (S","Tak. Spørgeren.","13:31","Pia Kjærsgaard"
"93"," 13:32Formanden (Pia Kjærsgaard","Det er jeg helt med på, og jeg ved, at der er ting, ministeren ikke kan sige her. Vi har jo også haft den samme diskussion med udenrigsministeren i forhold til, hvor meget pres man skal lægge på Tyrkiet.Det er bare med at holde fast i, at det ifølge straffelovens § 108 er ulovligt. Det er meget vigtigt, at justitsministeren signalerer, at man ikke må gøre det, uanset om det er til den svenske efterretningstjeneste eller den tyrkiske, hvor det så har lidt flere konsekvenser, end hvis det er til den første. Men er vi enige om, at hvis med sidder med viden om danske statsborgere, som skulle foretage sig noget ulovligt, går man til de danske myndigheder og ikke til de tyrkiske?","13:32","Lars Aslan Rasmussen"
"94"," 13:32Justitsministeren (Søren Pape Poulsen","Værsgo, ministeren.","13:32","Pia Kjærsgaard"
"95"," 13:32Formanden (Pia Kjærsgaard","Bestemt. Hvis anklagemyndigheden vurderer, at der er sket en overtrædelse af straffelovens § 108, som også blev nævnt her, så sender de jo faktisk sagen til mig med indstilling om, at der rejses tiltale i sagen. Så det er den klare proces, og der må vi se, hvad efterforskningen munder ud i.","13:32","Søren Pape Poulsen"
"96"," 13:32Spm. nr. S 2687) Til finansministeren af:Benny Engelbrecht (S","Tak for det. Det næste spørgsmål er til finansministeren.","13:32","Pia Kjærsgaard"
"98"," 13:32Benny Engelbrecht (S","Hr. Benny Engelbrecht, Socialdemokratiet. Værsgo at læse op.","13:32","Benny Engelbrecht"
"99"," 13:33Formanden (Pia Kjærsgaard","Tak, formand. Står ministeren ved sine udtalelser til Avisen Danmark den 16. november 2017, hvor ministeren bl.a. sagde, at »Vi motiverer ikke de unge på den rigtige måde. De skal ikke have en økonomisk gevinst ved at komme på dagpenge, så det er stadig en del af Venstres politik at ændre på det«, og mener ministeren i så fald, at det løfte, som daværende oppositionsleder Lars Løkke Rasmussen i DR den 7. juni 2015 gav til danskerne, da han sagde, at »Jeg vil da gerne give det løfte her i aften – og man kan regne med de løfter, jeg giver, jeg siger ikke et før valget og så gør det stik modsatte efter – at vi kommer ikke til at skære i dagpengene«, er brudt?","13:33","Benny Engelbrecht"
"100"," 13:33Finansministeren (Kristian Jensen","Så er det ministeren, værsgo.","13:33","Pia Kjærsgaard"
"101"," 13:35Formanden (Pia Kjærsgaard","Det var godt nok et langt spørgsmål, og derfor kan det være svært at nå at svare på alle dele af spørgsmålet på en gang. Derfor er jeg glad for, at vi har flere runder.Jeg vil starte med den ene del. Er statsministerens løfte brudt? Vi har ikke ændret på dagpengereglerne, vi har tværtimod lavet tryghed omkring dagpengereglerne. Vi har i øvrigt sammen med spørgerens parti lavet en bred aftale i Folketinget, der skaber tryghed omkring dagpengereglerne, tryghed omkring længden, tryghed omkring niveauet, men i den aftale var der jo faktisk nogle justeringer, som også spørgeren og dermed Socialdemokratiet var med til, ændringer, der gik ud på, at man sænkede satsen for dimittender, så dimittenddagpengene faktisk er blevet sænket, siden daværende oppositionsleder, den nuværende statsminister, sagde det citerede i 2015. Det har Socialdemokratiet jo så været med til.Hvad er det så, jeg egentlig mener, når jeg siger, at vi ikke motiverer unge rigtigt? Det er bl.a. det, at jeg synes, at vi har for høj beskatning af folk, der kommer i arbejde. Jeg synes, at skatten på arbejde er for høj. Jeg synes især, at det er et problem for dem, der kommer ind på arbejdsmarkedet med en lav indkomst, fordi vi kan se, at for mange af dem er bortfaldet af offentlige ydelser kombineret med beskatning på arbejdsindsats faktisk ret voldsom. Det, der teknisk hedder den sammensatte marginalskat, er høj for den her gruppe, og det betyder, at gevinsten ved at komme i arbejde for mange af dem ikke er særlig stor. Det har regeringen et udspil til, nemlig udspillet til en skattereform, der vil reducere antallet af danskere, der ikke har en tilstrækkelig høj gevinst. Hvis man måler den her gevinst og siger, at målet er, at man skal have mindst 2.000 kr. om måneden ved at komme i arbejde, så halverer vi næsten den gruppe, der er tilbage, med det udspil, regeringen har lagt frem.Det forhandler vi i øjeblikket. Jeg tror, at de fleste har bemærket, at vi forhandler i øjeblikket, men det er altså en forhandling, der er i gang, og jeg kan derfor ikke sige præcis, hvor den lander, men vi ønsker at nedbringe størrelsen på den gruppe. Vi ønsker at motivere flere unge til at tage et arbejde, bl.a. ved at sætte skatten ned på arbejde","13:35","Kristian Jensen"
"102"," 13:35Benny Engelbrecht (S","Tak. Og værsgo til spørgeren.","13:35","Pia Kjærsgaard"
"103"," 13:37Formanden (Pia Kjærsgaard","Først og fremmest er jeg jo glad for, at finansministeren har tid til at komme her og svare på spørgsmål. Jeg kan forstå, at forhandlingerne om finanslov og skat m.v. er flyttet over i Statsministeriet, så der er jo god tid til at være her.Jeg må indrømme, at når jeg læser den artikel, som jeg refererer til, i Avisen Danmark, så fremgår det jo ganske klart, at det, der er tale om, er at stramme reglerne for dagpenge. Jeg tillader mig at citere den fulde kontekst, hvori citatet fremgår, og så må finansministeren jo korrigere, hvis det er sådan, at hans opfattelse er, at det ikke er sådan, det skal tolkes.I artiklen står: En anden måde at udvide arbejdsudbuddet på er at stramme reglerne for dagpenge. Regeringen har netop pillet planer af bordet om bl.a. at sænke dagpengene for unge under 30 år, men de kan sagtens komme på bordet igen, siger finansministeren. Og så kommer så sætningen vi motiverer ikke de unge osv., som jeg refererer til i mit spørgsmål.Så jeg skal bare forstå, om det er sådan, som det refereres i artiklen, at det er regeringens politik – og dermed også Venstres politik – at sænke dagpengene for unge på et senere tidspunkt.","13:37","Benny Engelbrecht"
"104"," 13:37Finansministeren (Kristian Jensen","Værsgo. Finansministeren.","13:37","Pia Kjærsgaard"
"105"," 13:38Formanden (Pia Kjærsgaard","Jeg har det ønske, at flest muligt er i beskæftigelse. Jeg har også det ønske, at vi sørger for at give gode vilkår til folk, der ikke er i beskæftigelse, men gør alt, hvad vi kan for at få dem i beskæftigelse. I det omfang, at man i givet fald kan motivere nogle flere ved at stramme nogle af reglerne for f.eks. aktivering, eller stramme reglerne for, hvad man skal gøre for at kunne flytte sig både geografisk og fagligt, altså fremme geografisk og faglig mobilitet, så synes jeg da, vi skal kigge på det.Vi har ikke nogen planer om at sætte et forslag til afstemning i Folketingssalen om at sænke dagpengene for unge. Vi har drøftet ad ret mange omgange, hvad vi kan gøre for at sikre, at flere gerne vil i beskæftigelse. Det, vi har et konkret forslag om, er lige præcis at sætte skatten ned for lavindkomstgrupperne. Det er at sørge for, at gevinsten ved at komme i arbejde, gevinsten ved at flytte sig fra dagpenge over i beskæftigelse – også selv om den løn, man får, når man bliver beskæftiget, ikke er særlig høj – bliver større.","13:38","Kristian Jensen"
"106"," 13:38Benny Engelbrecht (S","Tak. Og så er det spørgeren.","13:38","Pia Kjærsgaard"
"107"," 13:38Formanden (Pia Kjærsgaard","Så skal jeg bare forstå det rigtigt, når der i artiklen står, at planer om at sænke dagpengene for unge under 30 år er taget af bordet, men at de kan sagtens komme på bordet igen. Og der refereres til, at det har finansministeren sagt. Passer det så, eller passer det ikke, altså det udsagn, som er i den pågældende artikel?","13:38","Benny Engelbrecht"
"108"," 13:38Finansministeren (Kristian Jensen","Værsgo.","13:38","Pia Kjærsgaard"
"109"," 13:39Formanden (Pia Kjærsgaard","Det passer da helt klart, at vi gerne vil kigge på, hvordan vi motiverer folk til at tage et arbejde. Det passer da helt klart, at vi gerne vil kigge på, om der er noget i regelsættet, som gør, at vi kan indrette det mere konstruktivt. Men vi har ikke noget forslag om at sænke dagpengene for unge. Vi har et forslag om at sænke beskatningen for unge, for midaldrende, for ældre, for alle, der er i beskæftigelse, fordi vi mener, at det er vigtigt, at folk, der er i beskæftigelse, får en gevinst ved at være i beskæftigelse i stedet for ikke at være det.Jeg mener sådan set, at det ville være godt, hvis flere danskere var i beskæftigelse. Jeg mener også, det ville være godt, hvis de var i beskæftigelse til en høj løn. Men en forudsætning for det er altså, at der er nogle, der vil ansætte dem. Og noget af det, der skal til, for at man også flytter sig fagligt og geografisk, er altså en nedsættelse af skatten.","13:39","Kristian Jensen"
"110"," 13:39Benny Engelbrecht (S","Værsgo til spørgeren.","13:39","Pia Kjærsgaard"
"111"," 13:39Formanden (Pia Kjærsgaard","Men ministeren svarer jo ikke på spørgsmålet. Altså, passer det, som finansministeren har sagt til Avisen Danmark, om, at det at sænke dagpengene for unge under 30 år sagtens kan komme på bordet igen? Det står jo i artiklen, og derfor bliver jeg selvfølgelig også nødt til at spørge til det. Vi bliver jo nødt til at have klarlagt, om det faktisk er sådan, at det er noget, som regeringen har overvejet og også overvejer kan komme på bordet igen.","13:39","Benny Engelbrecht"
"112"," 13:39Finansministeren (Kristian Jensen","Værsgo til ministeren.","13:39","Pia Kjærsgaard"
"113"," 13:40Formanden (Pia Kjærsgaard","Så svarer jeg bare for tredje gang, at regeringen ikke har noget forslag om at sænke dagpengesatsen for unge. Det, vi har et forslag om, er at lave en skattereform, der motiverer flere til at komme i beskæftigelse, der sørger for, at der er en gevinst ved at flytte sig efter de jobs, der er. Når jeg lytter til virksomheder i dag, kan jeg faktisk høre, at de siger, at der er flere og flere, der har svært ved at få den arbejdskraft, de har brug for. Samtidig kan vi se, at der både på dagpenge- og kontanthjælpsområdet er flere danskere, der ikke er kommet i beskæftigelse endnu. Derfor synes jeg, at det at kunne motivere folk, også økonomisk med en lav skat, til at flytte sig efter det arbejde, der er, er en rigtig god vej fremad.","13:40","Kristian Jensen"
"114"," 13:40Spm. nr. S 2708) Til finansministeren af:Benny Engelbrecht (S","Tak til spørgeren.Men der er et nyt spørgsmål til finansministeren, også af hr. Benny Engelbrecht.","13:40","Pia Kjærsgaard"
"116"," 13:40Benny Engelbrecht (S","Værsgo.","13:40","Benny Engelbrecht"
"117"," 13:41Formanden (Pia Kjærsgaard","Jeg læser spørgsmålet op: Når politisk ordfører for Venstre, Jakob Ellemann-Jensen, den 15. oktober i år i TV-programmet »Vi ses hos Clement« på DR sagde, at han ikke kunne forestille sig, at Venstre ville stemme for forringelser for gruppen af dagpengemodtagere, mener ministeren så, at Jakob Ellemann-Jensen tog fejl, siden ministeren til Avisen Danmark den 16. november 2017 om dagpenge sagde følgende: »Vi motiverer ikke de unge på den rigtige måde. De skal ikke have en økonomisk gevinst ved at komme på dagpenge, så det er stadig en del af Venstres politik at ændre på det«?","13:41","Benny Engelbrecht"
"118"," 13:41Finansministeren (Kristian Jensen","Værsgo.","13:41","Pia Kjærsgaard"
"119"," 13:43Formanden (Pia Kjærsgaard","Jeg er ked af at sige det, men når spørgsmålene ligner hinanden, kommer svarene også til at ligne hinanden, og spørgsmålet her ligner rigtig meget det spørgsmål, der var lige før, og derfor er der egentlig ikke ret meget nyt at tilføje. Men da jeg nu er politiker, vil det næsten være ærgerligt at lade 1 minut og 45 sekunders taletid gå til spilde. Derfor vil jeg bare sige, at jeg er glad for, at den daværende Venstreregering, i øvrigt sammen med Socialdemokratiet og Dansk Folkeparti, i oktober måned 2015 indgik aftalen om et tryggere dagpengesystem. Det var en aftale, der sikrede, at det dagpengesystem, der fungerede under meget omskiftelige vilkår under hele SRSF- og SR-regeringens tid, hvor man ikke rigtig vidste, hvad man præcis skulle forholde sig til, nu er kommet i trygge rammer. En del af det var, at man reducerede dimittendsatsen, altså den sats, som unge, der er færdige med deres uddannelse, får. Den blev sat ned fra 82 pct. til 71,5 pct. Jeg vil sådan set bare anerkende, at spørgerens parti tog ansvar for at tage den beslutning at sænke dagpengesatsen for dimittender og dermed typisk for unge mennesker.Har vi så nogle forslag på bedding til at sænke dagpengesatsen for unge? Nej, det har vi ikke. Vi har et forslag om at sænke skatten for unge, for midaldrende og for ældre, ja, for alle dem, der er i beskæftigelse, ved at sætte skatten ned, sådan at det bliver mere attraktivt enten at tage et arbejde eller gå fra deltid til fuld tid eller måske være en lille smule mere fleksibel, hvis ens arbejdsgiver spørger, om man kan blive en time eller to længere og dermed arbejde over. Det vil være med til at øge arbejdsudbuddet i Danmark. Det vil være med til at mindske flaskehalsene i Danmark. Det vil være med til at gøre dansk økonomi stærkere og dermed være med til at finansiere et stærkere velfærdssamfund i Danmark.","13:43","Kristian Jensen"
"120"," 13:43Benny Engelbrecht (S","Værsgo, spørgeren.","13:43","Pia Kjærsgaard"
"121"," 13:45Formanden (Pia Kjærsgaard","Det er selvfølgelig ærgerligt, når man ikke kan få en minister til at forholde sig til ministerens egne citater fra store danske aviser. Mig bekendt er Avisen Danmark den mest læste avis i Danmark, og derfor må man også antage, at der sidder ganske mange læsere ude i det ganske land, som også har læst det, som er blevet sagt af finansministeren – nu skal jeg lige huske datoen – den 16. november i år, selvfølgelig ikke mindst fordi vi er i en tid, hvor der måske er lidt stilstand i forhandlingerne om finanslov og skat og alle de der andre ting efter et utrolig rodet og kaotisk forløb.Men det ændrer jo ikke på, at vi ved, at regeringen har planer liggende for 5¼ mia. kr., som man ikke har villet specificere meget nøje hvad indeholder, men hvor vi bl.a. må forstå, at en del af det ud over at handle om optjeningsprincipper også handler om overførselsområdet. Og når forskellige aviser, ikke blot Avisen Danmark, men f.eks. også Weekendavisen, har antydet eller mere end antydet, at der har været planer om at skære ned på dagpenge til unge, er det selvfølgelig meget nærliggende, at det så faktisk også er noget af det, som regeringen har arbejdet med, især når finansministeren jo altså har sagt, at det er noget, der i givet fald vil kunne komme på bordet igen.Men da jeg ikke regner med, at finansministeren vil svare på det spørgsmål, når han ikke ville svare på det foregående spørgsmål, så vil jeg spørge på en anden måde, nemlig om det er sådan, at det ville kunne defineres som et løftebrud, hvis regeringen skulle træffe den beslutning at skære ned på dagpengesatsen for unge dagpengemodtagere.","13:45","Benny Engelbrecht"
"122"," 13:45Finansministeren (Kristian Jensen","Værsgo, ministeren.","13:45","Pia Kjærsgaard"
"123"," 13:46Formanden (Pia Kjærsgaard","Bare til det allersidste: I givet fald er det et løftebrud, som Socialdemokratiet har været med til, for de ændringer, der blev meldt ud, før Venstre dannede regering i 2015, er jo allerede blevet gennemført. Vi lavede i fællesskab en aftale, der nedsatte dagpengesatsen for de unge, der typisk får en dimittendsats. Det har jeg lige nævnt et par gange. Altså, vi har sådan set ændret dimittendsatsen i fællesskab. Socialdemokratiet, den daværende regering, Venstre og Dansk Folkeparti har i fællesskab nedsat dimittendsatsen. Så i forhold til hvad der blev sagt før valget i 2015, er der gennemført ændringer af dagpengene. Til gengæld er der kommet ro om området, og det synes jeg er glimrende.Når der så bliver sagt, at Avisen Danmark er den mest læste, så er jeg egentlig glad for det, for det, man kunne læse i artiklen, var, at nu falder ledigheden i hele Danmark, også i landdistrikterne og yderområderne. Det har vi nemlig sørget for. Fra 2015 og fremefter er opsvinget kommet i hele Danmark, ikke kun i storbyerne, men også i landdistrikterne, og det håber jeg at rigtig mange har læst.","13:46","Kristian Jensen"
"124"," 13:46Benny Engelbrecht (S","Værsgo.","13:46","Pia Kjærsgaard"
"125"," 13:47Formanden (Pia Kjærsgaard","Ja, det er rigtig godt, at konjunkturerne går i den retning. Det er vi vist alle sammen glade for. Jeg tror dog, man skal passe på ikke at tage for meget af æren for, at det går godt i samfundsøkonomien, for det har vi nok alle sammen i fællesskab en andel i.Så synes jeg bare, det er meget pudsigt. Altså, hvis jeg forstår det, finansministeren siger, ret, så er det, at den daværende oppositionsleders løfte er blevet brudt allerede, og at det nok går, fordi der er nogle partier, der har stemt med. Er det korrekt forstået, at vi skal opfatte det sådan, at finansministeren mener, at statsministeren allerede har begået løftebrud, og at det derfor ikke betyder så meget, hvad jeg spørger om her?","13:47","Benny Engelbrecht"
"126"," 13:47Finansministeren (Kristian Jensen","Værsgo til ministeren.","13:47","Pia Kjærsgaard"
"127"," 13:47Formanden (Pia Kjærsgaard","Nej, jeg mener ikke, der er begået løftebrud. Vi har tværtimod skabt tryghed omkring dagpengene. Men det lille hjørne, der hedder dimittendsatser, har vi i fællesskab med Socialdemokratiet ændret på og reguleret lidt ned. Jeg mener ikke, det er noget løftebrud i forhold til det, der var diskussionen den 7. juni 2015, hvor den daværende oppositionsleder, den nuværende statsminister, udtalte sig til Danmarks Radio. Jeg synes tværtimod, at det, vi har gjort, er, at vi har skabt tryghed. Efter et utrolig omskifteligt forløb, hvor ingen rigtig vidste, hvad dagpengeperiodens længde var, og hvilke muligheder der var for at komme i nyttejob eller andet, har vi nu skabt tryghed. Danskerne ved, hvad de kan regne med. De ved også, at de kan regne med, at dimittendsatserne bliver en lille smule lavere.","13:47","Kristian Jensen"
"128"," 13:47Benny Engelbrecht (S","Værsgo til sidste spørgsmål og sidste svar.","13:47","Pia Kjærsgaard"
"129"," 13:48Formanden (Pia Kjærsgaard","Skal det forstås på den måde, at når man ikke har defineret det som et løftebrud, betyder det egentlig heller ikke så meget, hvis regeringen på et senere tidspunkt, som finansministeren er citeret for, lægger det her på bordet igen og skærer ned på dagpengene for unge, og at så vil det heller ikke på det tidspunkt i givet fald være et løftebrud? Det er bare meget rart at få klare definitioner af, hvad regeringen og Venstre mener i forhold til det.","13:48","Benny Engelbrecht"
"130"," 13:48Finansministeren (Kristian Jensen","Værsgo til det sidste svar fra ministeren.","13:48","Pia Kjærsgaard"
"131"," 13:49Formanden (Pia Kjærsgaard","Jeg mener, at vi ligger helt inden for det, der blev sagt af Venstre før valget. Og det, vi sagde før valget, står vi selvfølgelig ved. Vi har holdt hånden under det nuværende dagpengesystem, og vi har skabt tryghed om dagpengesystemet. Der er ikke nogen diskussion blandt danskerne om dagpengesystemet, vel også fordi der er færre, der er nødt til at benytte sig af det. Altså, man kan se, at antallet af dagpengemodtagere er styrtdykket, når man kigger på, hvad der er sket fra 2015 til nu, og det er ikke bare konjunkturerne. Det er også den førte politik. Det er en ny planlov; det er en ny indstilling, hvad angår landdistrikterne; det er nye muligheder for, at man kan drive virksomhed i hele Danmark på en bedre måde; det er mere optimisme i vores slagterier, i vores mejerier, i hele vores fødevaresektor. Det er det, der gør, at vi har en rigtig høj beskæftigelse, heldigvis også i landdistrikterne og i yderområderne, og at vi har færre, der er på dagpenge. Det er jeg glad for.","13:49","Kristian Jensen"
"132"," 13:49Spm. nr. S 2669) Til økonomi- og indenrigsministeren af:Rasmus Prehn (S","Tak, og spørgsmålet er sluttet.Det næste spørgsmål er til økonomi- og indenrigsministeren af hr. Rasmus Prehn, Socialdemokratiet.","13:49","Pia Kjærsgaard"
"134"," 13:49Rasmus Prehn (S","Spørgsmålet kan læses op.","13:49","Rasmus Prehn"
"135"," 13:49Formanden (Pia Kjærsgaard","Tak, formand. Hvorfor mener ministeren, at man ikke kan rette den beregningsfejl i udligningssystemet, som Nordjyske Stiftstidende har beskrevet, og som angiveligt har ramt flere provinsbyer, der er blevet snydt for millionbeløb?","13:49","Rasmus Prehn"
"136"," 13:49Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","Ministeren.","13:49","Pia Kjærsgaard"
"137"," 13:51Formanden (Pia Kjærsgaard","Mange tak for spørgsmålet. Jeg går ud fra, at vi kan være enige om, at udligningssystemet skal være så retvisende som muligt, og at opgørelserne skal ske på så aktuelt et grundlag som muligt.I tilfældet med Danmarks Statistiks uddannelsesstatistik kan det konstateres, at en del af statistikken – den, som vedrører oplysninger om indvandreres medbragte uddannelse – er blevet stærkt forældet. Det er selvfølgelig ikke hensigten. Og konsekvensen er desværre også, at der over en 10-årig periode er ophobet en skævhed i den statistik, som ministeriet anvender i nogle kriterier i udligningen.Den udvikling er som sagt sket over en årrække. F.eks. var det i slutningen af 2014, at Lemvig Kommune rettede henvendelse til Økonomi- og Indenrigsministeriet med kritik af statistikken. Og det har altså været et problem, der har varet længe, så jeg opfordrer også til, at vi indstiller skyderierne og koncentrerer os om kræfterne til at få løst problemstillingen.Da ministeriet modtager brevet fra Lemvig Kommune, svarer ministeriet kommunen, at problemstillingen vil kunne indgå i det planlagte arbejde i Finansieringsudvalget, og det har det således også gjort fra starten af det her arbejde.Nu skal vi også huske på, at hvis vi går tilbage til 2014, var der ikke grundlag for at vurdere problemets omfang, og vi skal også huske på, at der i 2012 netop var foretaget en større gennemgang af systemets kriterier, hvor de statistiske analyser påviste en sammenhæng mellem bl.a. uddannelseskriterierne og kommunernes udgifter. Det fremgår af betænkning nr. 1533 fra marts 2012, som også er præsenteret for Folketinget.I september 2017, altså i år, har Danmarks Statistik så revideret statistikken på baggrund af en spørgeskemaundersøgelse, og den har givet anledning til nogle større ændringer, end, tror jeg, nogen havde regnet med.Jeg kan godt forstå, at der er fokus på, at den her skævhed ikke skal videreføres, og derfor er det jo netop godt, at Finansieringsudvalget er ved at gøre sin rapport færdig, og at den snart kan fremlægges til forhandlinger mellem Folketingets partier.","13:51","Simon Emil Ammitzbøll"
"138"," 13:51Rasmus Prehn (S","Værsgo til spørgeren,","13:51","Pia Kjærsgaard"
"139"," 13:54Formanden (Pia Kjærsgaard","Jamen mange tak til ministeren for at stille op her i spørgetiden og give svar på det her spørgsmål. Det er jo noget, der har fyldt rigtig meget i de kommuner, som har opdaget, hvor meget de føler sig snydt på grund af den her beregning.Navnlig i Nordjylland, hvor Nordjyske Stiftstidende har lavet et rigtig flot stykke arbejde, et stykke journalistisk gravearbejde for at komme i dybden med det her, er det noget, der fylder rigtig meget. Og jeg tror sådan set ikke, at der er nogen, der er ude på, som ministeren siger, at skyde på nogen eller at have et politisk skyderi, for det er ikke et spørgsmål om en politisk polemik eller en eller anden ideologisk kamp.Det, det handler om, er, at man har haft et sæt spilleregler, altså haft nedskrevet nogle regler for, hvordan man skal fordele de her penge. Man har så på forunderlig vis ikke haft de optimale tal, så man kunne fordele pengene på den rigtige måde. Men på et tidspunkt får man så tilvejebragt de rigtige tal og kan se, at der er nogle kommuner, der har fået mange millioner, for det er jo flere milliarder, der er blevet fordelt forkert her. Så må det da være ministerens opgave at sige, at man er blevet gjort opmærksom på et problem, og at man må løse det. Der er et sæt spilleregler, og de må skulle overholdes.Hvorfor er det, ministeren mener, at det kun kan løses ved at blande det op i den helt store debat om et fremtidig nyt udligningssystem? Altså, det kan være udmærket at kigge på det til den tid også, men hvis man har haft et sæt spilleregler, som har været gældende i de år, der er gået, og man kan se, at pengene er blevet fejlagtigt fordelt, så nogle, der ikke skulle have pengene, har fået, og nogle, som egentlig havde brug for pengene, fordi de havde en større udfordring, er gået glip af nogle penge.Er det så ikke ministerens opgave med det samme at få rettet op på det og sikre, at de kommuner, som har fået for lidt, i et eller andet omfang bliver kompenseret, og måske også, at nogle af de kommuner, der har fået for meget, som man har set i andre tilfælde, bliver bedt om at betale noget tilbage.","13:54","Rasmus Prehn"
"140"," 13:54Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","Værsgo.","13:54","Pia Kjærsgaard"
"141"," 13:55Formanden (Pia Kjærsgaard","Det er jo for så vidt et meget ædelt synspunkt, men nu er det jo ikke sådan, at det her er det eneste kriterium, som der kan være brug for at kigge på. F.eks. var det sådan, at man allerede tilbage i 2010 lavede en stikprøveundersøgelse af den såkaldte udlændingeudligning. Det indgik i den føromtalte rapport fra 2012, og KORA lavede en ny undersøgelse i 2013 også af udlændingeudligning. Begge undersøgelser pegede i retning af, at der er behov for en nedjustering af ordningen. Samlet vurderes det ud fra et konservativt skøn, at volumen i ordningen er omkring 50 pct. højere, end hvad der vurderes fagligt underbygget.Den daværende SR-regering vurderede, at det ville man ikke gøre noget ved, på trods af at vi ved, at en række københavnske vestegnskommuner og de største byer i Danmark dermed sandsynligvis har fået alt for meget. Det kommer vi også til at tage ind i arbejdet, og derfor tror jeg det er godt, at vi tager de forskellige elementer ind i arbejdet.Den tidligere Venstreregering og den nuværende trekløverregering har altså vurderet, kan man sige, i samme stil som den regering, som hr. Rasmus Prehn har været en del af det parlamentariske grundlag for.","13:55","Simon Emil Ammitzbøll"
"142"," 13:55Rasmus Prehn (S","Tak. Værsgo til spørgeren.","13:55","Pia Kjærsgaard"
"143"," 13:55Formanden (Pia Kjærsgaard","Jeg synes, det er lidt forunderligt, for ministeren starter i sit første svar med at sige, at lad os nu lade være med det politiske skyderi; lad os nu få løst de udfordringer, der er. Og jeg har jo valgt her i dag at tage en konkret problemstilling med i Folketingssalen, hvor Nordjyske på dygtig vis har påvist, at der er lavet en beregningsfejl. Det er oven i købet en beregningsfejl, som ministeriet har været opmærksom på siden 2014, som jeg forstår det. Nu har ministeren jo et ansvar. Ministeren har siddet i over et år nu. I stedet for at tale om, hvad andre har gjort forkert, kunne ministeren så ikke løse den her udfordring og rette op på fejlen?","13:55","Rasmus Prehn"
"144"," 13:55Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","Tak. Værsgo til ministeren.","13:55","Pia Kjærsgaard"
