"","V1","V2","time","name"
"31"," 13:13
    (Ordfører)
    
      Kristian Pihl Lorentzen (V","
    Tak til ordføreren. Der er ikke nogen korte bemærkninger, så vi går videre til hr. Kristian Pihl Lorentzen, Venstre.
    ","13:13","Henrik Dam Kristensen"
"32"," 13:15
    
      Første næstformand (Henrik Dam Kristensen","
    Tak for det. Lovforslaget her har jo til formål, at vi fra dansk side lever op til EU's NIS-direktiv på transportområdet. NIS står for net- og informationssystemer. Det er jo i høj grad relevant, for som to ordførere allerede har været inde på, lever vi i en verden, hvor der er en trussel mod vores cybersikkerhed. Vi har en meget stor dansk virksomhed, nemlig A.P. Møller - Mærsk A/S, der kan tale med om, hvad det betyder, når man bliver udsat for angreb, og hvad det kan koste.
    Så der er ingen tvivl om, at det er højst relevant, at vi også inden for transportens virksomheder er meget opmærksomme på den risiko, der er, og at vi også har en struktureret tilgang til, hvordan vi håndterer det. Eksempelvis vil det her lovforslag indebære en pligt til, at de pågældende transportvirksomheder underretter Center for Cybersikkerhed, hvis der er eventuelle hændelser inden for it-sikkerhedsområdet. Så det er et lovforslag, som Venstre bakker varmt op om. Det skal ikke være således, at Danmark er det svage led i kæden, når det gælder it-sikkerhed på europæisk og globalt niveau. Så det er et højst relevant og rigtig godt lovforslag.
    Så vil jeg i øvrigt også bemærke, at jeg i det hele taget tror, at vi kommer til inden for de forskellige områder af vores samfund at være mere opmærksom på sikkerhed også i vores kommunikation. Der er altså nationer, som bruger rigtig, rigtig mange ressourcer på at opbygge en offensiv kapacitet, bl.a. Rusland, og det er vi nødt til at gardere os imod, også inden for transportområdet. Venstre støtter lovforslaget.
    ","13:15","Kristian Pihl Lorentzen"
"33"," 13:15
    (Ordfører)
    
      Henning Hyllested (EL","
    Tak til ordføreren. Der er ikke nogen korte bemærkninger. Så vi går videre i ordførerrækken til hr. Henning Hyllested, Enhedslisten.
    ","13:15","Henrik Dam Kristensen"
"34"," 13:19
    
      Første næstformand (Henrik Dam Kristensen","
    Tak for det. Tidligere ordførere har allerede redegjort, kan man sige, for selve substansen i lovforslaget her, idet der jo er tale om implementering af det såkaldte NIS-direktiv – der i øvrigt er gældende for en række samfundsmæssige sektorer, herunder transportsektoren – idet der skal udpeges såkaldte operatører af væsentlige transporttjenester. Og i de her it-tider, hvor væsentlige samfundsmæssige indretninger beror på it-systemer og på dataopsamling, er det selvfølgelig nødvendigt, at aktører lever op til kravet om, at systemerne er sikre, så ikke væsentlige samfundsmæssige funktioner sættes i stå, og det har jo i høj grad noget at gøre med et område som transportsektoren. Det er også nødvendigt, at der er indgivet procedurer for, hvordan såkaldte hændelser, som det udnævnes til at være, indberettes og tackles. Så langt, så godt.
    Det fremgår i det hele taget ikke af lovforslaget, men det fremgår af den almindelige debat, at regeringen jo har valgt at lade Center for Cybersikkerhed, som hører under Forsvarets Efterretningstjeneste, være det såkaldte nationale kontaktpunkt. Det betyder jo i virkeligheden, at nationale it-sikkerhedsopgaver, som inden for transportsektoren ligger i civilt regi i dag, altså fremover bliver forankret i Forsvarets Efterretningstjeneste. Det bryder vi os ikke om i Enhedslisten, i og med at Forsvarets Efterretningstjeneste er undtaget fra forskellige dele af den offentlige forvaltning – offentlighedsloven, persondataloven – med hensyn til aktindsigt osv. osv. Og vi må sige, at de gængse regler for databeskyttelse, og fra den 25. maj 2018 altså også EU's databeskyttelsesforordning, således ikke gælder for Forsvarets Efterretningstjeneste. Det synes vi jo ikke er særlig smart, og jeg er helt sikker på, at den havde EU nok ikke helt set komme.
    Nu ved vi jo ikke, hvem det er, der sådan bliver udpeget på transportområdet til at være de her såkaldte operatører af væsentlige transporttjenester, men der kan være tale om organisationer, som opsamler meget personfølsomme oplysninger. Jeg tænker på, at hvis Rejsekortet A/S bliver udpeget eller hele flextrafikområdet, altså trafikselskabernes flextrafik, som jo har nogle kæmpemæssige flådestyringsprogrammer, vil der være tale om ret store datamængder om både rejsemønstre, men også personlige oplysninger i forbindelse med flextrafikken om handicap osv. Og vi er jo ikke så vilde med, at disse oplysninger samles og ligger et sted, hvor man så i bund og grund ikke kan konkontrollere dem. Så det er i hvert fald noget, vi vil forfølge under udvalgsarbejdet, altså hvordan vi sikrer, at man faktisk lever op til den almindelige databeskyttelse, og også selv om det er Forsvarets Efterretningstjeneste, hvordan vi sikrer gennemsigtighed.
    Så var den socialdemokratiske ordfører også inde på spørgsmålet om de administrative omkostninger ved det her, og det er rigtigt, at man kan læse i lovforslagt, at det stort set er ingenting. Den tror jeg simpelt hen ikke på. Og det er også det, som regionerne gør opmærksom på og derfor har bedt om at få en DUT-vurdering af det. Det tror jeg også bliver helt klart nødvendigt.
    Jeg synes også, at Transportministeriet har fået en dårlig vane med ligesom at afskære muligheden for klageadgang – og det gør man også i den her situation, i forbindelse med hvem der bliver udpeget som operatører af væsentlige transporttjenester. Der følger man sådan et mønster, som vi også kender det fra VVM-redegørelserne på transportområdet, hvor man altså afskar muligheden for almindelig klageadgang. Det er vi heller ikke så vilde med. Vi synes principielt, at det er problematisk, at civile samfundsstrukturer i Danmark skal varetages af Forsvarets Efterretningstjeneste med de begrænsninger, det giver i forhold til indsigt, herunder aktindsigt og databeskyttelseskrav.
    ","13:19","Henning Hyllested"
"35"," 13:19
    (Ordfører)
    
      Villum Christensen (LA","
    Tak til ordføreren. Der er ingen korte bemærkninger, så vi går videre til hr. Villum Christensen, Liberal Alliance.
    ","13:19","Henrik Dam Kristensen"
"36"," 13:20
    
      Første næstformand (Henrik Dam Kristensen","
    Danmark er et af de mest digitaliserede lande i verden, og det giver os en lang række fordele, men det gør os selvfølgelig også sårbare. Sidste år så vi, hvordan et cyberangreb lammede en af de største virksomheder i landet, nemlig A.P. Møller - Mærsks forretninger, som lå stille i flere dage. Det er ikke kun private virksomheder, som er i en udsat position. Vores offentligt ejede infrastruktur er i høj grad også digitaliseret, og derfor er risikoen for cyberangreb også høj her.
    Det kan være svært at forestille sig konsekvenserne, hvis Københavns Lufthavn eller Banedanmark lammes, sådan som A.P. Møller - Mærsk blev det sidste år. Derfor skal vi sikre os, at operatørerne af vores infrastruktur lever op til nogle præcise standarder, når det handler om at håndtere disse risici.
    Det mener vi at lovforslaget her bidrager til, og derfor støtter vi forslaget.
    ","13:20","Villum Christensen"
"37"," 13:21
    (Ordfører)
    
      Roger Courage Matthisen (ALT","
    Tak til ordføreren. Der er ingen korte bemærkninger, så vi går videre i ordførerrækken til hr. Roger Courage Matthisen, Alternativet.
    ","13:21","Henrik Dam Kristensen"
"38"," 13:23
    
      Første næstformand (Henrik Dam Kristensen","
    Tak for det, formand. L 135, net- og informationssystemer. Grundlæggende set er det jo et EU-direktiv, som skal implementeres. Det er også vigtigt, at det bliver implementeret. Jeg synes, at alle mine kollegaer har ridset op, hvorfor det er vigtigt, og også den historik, vi har i Danmark, om, at den økonomi, vi har, vurderes at være den fjerde mest udsatte i verden for cyberangreb.
    Så lad mig bare gå direkte til vores bekymringer. Regeringens implementering er vi kritiske over for. Det drejer sig hovedsagelig om placeringen af CSIRT hos Center for Cybersikkerhed, som ligger hos FE, altså Forsvarets Efterretningstjeneste. Som det er sagt tidligere, er Forsvarets Efterretningstjeneste generelt undtaget lovgivning om datasikkerhed, som der netop stilles krav til i direktivet. Det undrer vi os over. Implementeringen går derfor direkte imod direktivet. Det undrer vi os over. Det skal vi være opmærksomme på. Vi må stille nogle spørgsmål sammen med S og de andre partier. Derfor er det ikke klart, hvilken vej Alternativet vil gå i forhold til L 135, om vi kan være for eller imod. Vi er nødt til at få afklaret det her med gennemsigtigheden. Det tror jeg er en af vores største udfordringer i forhold til vores digitaliserede samfund. Det er vigtigt at have fokus på vores datasikkerhed.
    En anden anke er, at lovforslaget lægger op til, at ministeren har mulighed for at dele sikkerhedshændelser med befolkningen, hvis særlige omstændigheder ikke er til stede. Igen i forhold til øget åbenhed: Mulighed for at dele – hvorfor er det ikke ministerens pligt at underrette offentligheden, hvis særlige omstændigheder ikke er til stede?
    Så for at opsummere er vi meget positive over for direktivets hensigter, men vi mener ikke, at de hensigter bliver anerkendt og overholdt i regeringens lovforslag, og det bliver vi nødt til at tale om.
    ","13:23",NA
"39"," 13:23
    (Ordfører)
    
      Andreas Steenberg (RV","
    Tak til ordføreren. Der er ikke nogen korte bemærkninger. Og så er det Radikale Venstres ordfører, hr. Andreas Steenberg. Værsgo.
    ","13:23","Henrik Dam Kristensen"
"40"," 13:25
    
      Første næstformand (Henrik Dam Kristensen","
    Forleden var der en 10-årig dreng, der sagde til mig, at det her med at have krige, hvor soldater eller kampvogne, eller hvad det kan være, skyder på hinanden, jo nok ikke kommer til at ske i fremtiden, for der kommer man nok til at angribe hinanden ved at hacke sig ind i it-systemerne og på den måde gøre skade på hinanden. Det kan godt være, at det er lidt for optimistisk at tro, at krudt og kugler er ude af billedet, men jeg tror i hvert fald, at den her 10-årige dreng har ret i, at it-angreb kommer til at ske hyppigere og hyppigere. Derfor er det også vigtigt, at vi beskytter os mod den slags, og det er bl.a. derfor, at det her direktiv, som Danmark har været med til at vedtage i EU, og som nu skal implementeres, er vigtigt og skal indføres. Og derfor er vi ligesom alle andre partier også positive over for at indføre det her direktiv, så vi også kan beskytte os selv på transportområdet.
    Men vi er – ligesom en lang række ordførere også har givet udtryk for – kritiske over for den implementeringsform, regeringen har valgt, hvor man lægger opgaven under Forsvarets Efterretningstjeneste, som er undtaget fra databeskyttelsesloven, og derfor er vi usikre på og tvivlende over for, om borgernes databeskyttelse bliver håndhævet tilstrækkeligt i forhold til det her. Og det er jo egentlig også det – som Alternativets ordfører også var inde på – der står i direktivet, altså at databeskyttelsen i forhold til borgerne stadig skal være overholdt. Det vil vi ligesom en lang række andre partier spørge ind til i udvalgsbehandlingen.
    Min forventning er, at vi ender med at stemme for lovforslaget, fordi vi grundlæggende er enige i intentionerne. Men det kan også godt være, at vi synes, der skal stilles nogle ændringsforslag, i forhold til hvordan man gør det i Danmark. Og derfor vil vi stille de spørgsmål i udvalgsbehandlingen.
    ","13:25","Andreas Steenberg"
"41"," 13:25
    (Ordfører)
    
      Karsten Hønge (SF","
    Tak til hr. Andreas Steenberg. Der er ikke nogen korte bemærkninger. Og vi går videre i ordførerrækken til hr. Karsten Hønge, SF.
    ","13:25","Henrik Dam Kristensen"
"42"," 13:26
    
      Første næstformand (Henrik Dam Kristensen","
    Cybersikkerhed er det store, nye risikoområde for fremtidens samfund. Det gælder det militærpolitiske styrkeforhold, hvor fremtidens krige med sikkerhed vil udspille sig på en anden måde end tidligere. Men også inden for det civile område har cybersikkerhed vist sin betydning, senest ved angrebet på Mærsk.
    Initiativet fra EU vil styrke datasikkerheden, og det er vi svært tilfredse med i SF. Men vi er ikke helt på samme måde så imponerede over regeringens plan, især hvad angår Center for Cybersikkerhed, som skal ligge hos Forsvarets Efterretningstjeneste, der er undtaget fra lovgivning om datasikkerhed. Det er et spørgsmål, som vi vil gå nærmere ind i, inden vi kan gøre vores endelige status op.
    Vi er egentlig tilhængere af lovforslaget, men vi har nogle ting, der skal opklares, i forhold til den måde, det nu skal føres ud i livet på.
    ","13:26","Karsten Hønge"
"43"," 13:27
    (Ordfører)
    
      Rasmus Jarlov (KF","
    Tak til ordføreren. Vi går videre til hr. Rasmus Jarlov, Konservative Folkeparti.
    ","13:27","Henrik Dam Kristensen"
"44"," 13:27
    
      Første næstformand (Henrik Dam Kristensen","
    Vi kan tilslutte os mange af de bemærkninger, som er kommet fra de andre ordførere, og vi støtter lovforslaget. Jeg kunne næsten have tænkt mig at komme med lidt bemærkninger, men jeg synes, det bedste, der blev sagt, var fra den radikale ordfører, der sagde, at det måske var lidt naivt at tro, at krudt og kugler er ude i fremtiden. Det er vi enige i. Men vi er også enige i, at cyberkrig fra både statslige og private operatører er noget, vi nok kan forvente mere af, og det kan have store konsekvenser, hvis vores infrastruktur bliver lagt ned. Så er vi selvfølgelig klar til også at lytte til de bekymringer, som er kommet i høringssvar, men vi mener grundlæggende, at det er et godt lovforslag. Og det er nok også svært at komme uden om, eftersom det er implementering af et EU-direktiv, som vi jo skal have implementeret.
    ","13:27","Rasmus Jarlov"
"45"," 13:28
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Tak til ordføreren. Der er ikke nogen korte bemærkninger. Så er det transport-, bygnings- og boligministeren. Værsgo.
    ","13:28","Henrik Dam Kristensen"
"46"," 13:33
    
      Første næstformand (Henrik Dam Kristensen","
    Først tak til ordførerne for den positive modtagelse af lovforslaget. Cyberangreb og nedbrud af it-systemer udgør en alvorlig trussel mod samfundet. Transportsektoren er ligesom resten af samfundet præget af en stigende grad af digitalisering. Flere og flere transporttjenester inkluderer digitale løsninger og digital infrastruktur, og i nogle tilfælde er selve transporttjenesten helt afhængig af den digitale infrastruktur for at fungere.
    Et cyberangreb kan betyde, at mobiliteten i Danmark kan blive væsentligt forstyrret. For at opretholde en god mobilitet både i Danmark samt til og fra Danmark er det vigtigt, at der er et højt sikkerhedsniveau i net- og informationssystemer hos operatører af væsentlige transporttjenester. Dette lovforslag har netop som målsætning at forhindre cyberangreb og andre lignende former for nedbrud og dermed sikre en høj mobilitet.
    Lovforslaget implementerer direktivet om foranstaltninger, der skal sikre et højt fælles sikkerhedsniveau for net- og informationssystemer i hele Unionen, også kaldet NIS-direktivet. Med lovforslaget gennemføres de dele af Nice direktivet, som hører under Transport-, Bygnings- og Boligministeriets område. Min kollegaer, sundheds- og forsvars- og erhvervsministrene, vil de kommende dage og uger ligeledes forelægge deres lovforslag, som implementerer NIS-direktivet på deres områder.
    Et af de centrale elementer i lovforslaget er, at operatører af væsentlige transporttjenester skal træffe foranstaltninger for at styre og håndtere de risici, der måtte opstå som led i cyberangreb eller lignende. Hvem er så disse operatører af væsentlige transporttjenester? Operatørerne, som vil blive omfattet af dette lovforslag, er offentlige og private enheder, som opererer i Danmark inden for transportområdet, og som efter nærmere fastlagte kriterier udpeges som operatører af væsentlige transporttjenester.
    Det er min forventning, at der alene vil blive udpeget nogle ganske få aktører. Aktørerne vil være karakteriseret ved at være særdeles store operatører, der alle leverer en unik tjeneste inden for hver deres område, som er afhængig af it-systemer, og har en helt kritisk og national betydning. For disse aktører vil det få væsentlige forstyrrende virkninger for levering af deres tjenester og for mobiliteten i Danmark, såfremt der opstår en hændelse, f.eks. i form af et cyberangreb.
    De aktører, der p.t. overvejes, og som jeg umiddelbart kan forestille mig vil komme i betragtning til at blive udpeget som operatør af en væsentlig transporttjeneste er: Københavns lufthavne, DSB, Banedanmark og Naviair. Jeg skal dog understrege, at jeg ikke her på talerstolen med sikkerhed kan udtale mig om, hvem der vil blive udpeget efter loven, idet dette først kan ske efter lovens vedtagelse, hvor operatørerne vil blive udpeget ved en forvaltningsretlig afgørelse senest den 9. november 2018.
    Trafik-, Bygge- og Boligstyrelsen har som myndighed den nødvendige tekniske og faglige ekspertise inden for transportområdet, der gør det naturligt, at det er styrelsen, der får til opgave at vurdere, hvilke operatører der skal udpeges. Derfor vil jeg delegere denne opgave samt de øvrige beføjelser, der som følge af denne lov er tillagt mig som transport,- bygnings- og boligminister, til Trafik-, Bygge- og Boligstyrelsen.
    Som jeg har nævnt, vil der med med lovforslaget blive fastsat regler om de foranstaltninger, som operatørerne skal træffe for at styre og håndtere risici tilknyttet cyberangreb og lignende. I den forbindelse vil jeg stille krav til operatørerne om, at de skal opnå en certificering i henhold til en internationalt anerkendt standard for styring af sikkerheden i net- og informationssystemer. Fordelen ved at stille krav om en sådan certificering er, at sikkerheden tilpasses på et højt internationalt niveau, samtidig med at den matcher den løbende udvikling samt de specielle forhold, der gør sig gældende for den enkelte operatør.
    Jeg kan i øvrigt oplyse, at jeg har ladet mig fortælle, at de fleste af de aktører, som vil kunne komme i betragtning til at blive udpeget som en operatør, er en væsentlig transporttjeneste, der allerede i dag følger internationalt anerkendte standarder for sikkerhed i it-systemer, og det vil derfor ikke være fremmed for disse aktører at lade sig certificere i henhold til en international standard.
    Hvis uheldet er ude og en operatør konstaterer en hændelse, der har en forstyrrende virkning for en væsentlig transporttjeneste, skal operatøren som følge af lovforslaget underrette Trafik-, Bygge- og Boligstyrelsen og Center for Cybersikkerhed om hændelsen. Lovforslagets krav om underretninger er centralt for, at myndighederne kan få et klart billede af truslerne for, at myndighederne eventuelt kan reagere på hændelsen samt med henblik på at forebygge og begrænse hændelser fremadrettet.
    Herudover vil Trafik-, Bygge- og Boligstyrelsen i samarbejde med Center for Cybersikkerhed vurdere underretningerne med henblik på at orientere offentligheden i de tilfælde, hvor offentlighedens kendskab til en konkret hændelse er nødvendig for at forebygge en hændelse eller håndtere en igangværende hændelse.
    Med dette lovforslag sætter regeringen fokus på at sikre et højt sikkerhedsniveau i net- informationssystemer hos væsentlige kritiske operatører i transportsektoren. Det er væsentligt for, at vi under alle omstændigheder vil kunne sikre opretholdelsen af en god mobilitet i Danmark.
    Lad mig afslutningsvis endnu en gang takke for de positive bemærkninger. Jeg ser frem til udvalgsbehandlingen af dette forslag.
    ","13:33","Ole Birk Olesen"
"47"," 13:33
    
      Roger Courage Matthisen (ALT","
    Der er et par korte bemærkninger, først fra hr. Roger Courage Matthisen. Værsgo.
    ","13:33","Henrik Dam Kristensen"
"48"," 13:34
    
      Første næstformand (Henrik Dam Kristensen","
    Tak for det, og tak til ministeren for talen. Et kort spørgsmål: Nu nævner ministeren fire aktører, som umiddelbart ville blive vurderet til at være omfattet af den her lovgivning. De fire aktører er i dag er underlagt den gældende persondatalovgivning. Vil det ændre sig, hvis den her lovgivning og centret bliver forankret under FE?
    ","13:34",NA
"49"," 13:34
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","13:34","Henrik Dam Kristensen"
"50"," 13:34
    
      Første næstformand (Henrik Dam Kristensen","
    Det har jeg behov for at dykke nærmere ned i for at kunne svare med fuld sikkerhed på. Men altså, formålet med det her er ikke at overvåge brugerne af transportsystemer. Formålet er at hindre angreb på transportsystemerne, så det er jo slet ikke brugerdata, der er væsentlige her. Det er udefrakommende angreb, som er væsentlige her.
    ","13:34","Ole Birk Olesen"
"51"," 13:34
    
      Roger Courage Matthisen (ALT","
    Roger Courage Matthisen.
    ","13:34","Henrik Dam Kristensen"
"52"," 13:35
    
      Første næstformand (Henrik Dam Kristensen","
    Tak for det. Altså, vi ved jo fra USA som det grelleste eksempel, at i forebyggelsen af hændelser benytter man også brugernes data, så det kan jo komme på tale. Det var det ene. Det andet er, at ministeren talte om – nej jeg frafalder, det stiller jeg som et skriftligt spørgsmål i stedet for.
    ","13:35",NA
"53"," 13:35
    
      Henning Hyllested (EL","
    Så siger vi tak, for det her kræver nok ikke noget svar, og går videre til hr. Henning Hyllested.
    ","13:35","Henrik Dam Kristensen"
"54"," 13:36
    
      Første næstformand (Henrik Dam Kristensen","
    Det er så i virkeligheden lidt i forlængelse af hr. Roger Courage Matthisens spørgsmål, for der er altid rigtig mange gode formål med det ene og det andet, herunder opsamling af data. Men der er jo altid en risiko for misbrug, og den bedste måde at undgå misbrug på er selvfølgelig, at der er stor gennemsigtighed i det, og at der rent faktisk kan kræves indsigt i, hvad det er for nogle oplysninger, man er i besiddelse af, og hvad det er for nogle oplysninger, man udveksler, eventuelt med andre såkaldte nationale kontaktpunkter.
    Det er det, der bliver det væsentlige, og det er også det, som jeg her under debatten hører at en hel stribe ordførere giver udtryk for betænkeligheder om, nemlig at hvis der ikke er tilstrækkelig med kontrol og gennemsigtighed i forbindelse med opsamling af data, hvordan er folks personlige data så beskyttet? Jeg var selv inde på det i min ordførertale. Nu ved jeg jo ikke, hvem der bliver udpeget, men der er nogle af de her operatører på transportområdet, som faktisk ligger inde med store mængder af personlige data om folk.
    ","13:36","Henning Hyllested"
"55"," 13:36
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","13:36","Henrik Dam Kristensen"
"56"," 13:37
    
      Første næstformand (Henrik Dam Kristensen","
    Jamen igen: Lovforslagets formål er ikke at benytte data på rejsende. Lovforslagets formål er at sikre imod cyberangreb på informationssystemer i transportsektoren. Altså, det handler ikke om, hvem der er gået ind i og ud af Københavns Lufthavn. Det handler om, om der er cyberangreb på Københavns Lufthavns it-systemer, og det er jo noget ganske andet.
    ","13:37","Ole Birk Olesen"
"57"," 13:37
    
      Henning Hyllested (EL","
    Hr. Henning Hyllested.
    ","13:37","Henrik Dam Kristensen"
"58"," 13:37
    
      Første næstformand (Henrik Dam Kristensen","
    Ja, ja, det er jeg også helt med på, og som udgangspunkt mistænker jeg sådan set heller ikke nogen for absolut at ville misbruge det. Problemet er bare, at hvis der ikke er kontrol og gennemsigtighed, er der altid en risiko for, at der sidder nogle et eller andet sted og misbruger de oplysninger og de data, man kommer i besiddelse af. Altså, jeg tænker på rejsekortet f.eks. Det er jo en væsentlig operatør efter min mening. Hvis systemet omkring rejsekortet bliver hacket, ligger billetsystemerne i den kollektive trafik i Danmark stort set ned. Men de opsamler jo mange personlige data om folk i forbindelse med rejsekortet, og kan de udveksles? Eller vil de blive udvekslet med andre nationale kontaktpunkter, altså i andre lande?
    ","13:37","Henning Hyllested"
"59"," 13:37
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Værsgo, ministeren.
    ","13:37","Henrik Dam Kristensen"
"60"," 13:38
    
      Første næstformand (Henrik Dam Kristensen","
    Jeg må nok give et skriftligt svar på det her. Jeg har i min læsning af lovforslaget og tilhørende materiale haft fokus på, at det handler om udefrakommende angreb på de her systemer og ikke om at dele data om rejsende.
    ","13:38","Ole Birk Olesen"
"61"," 13:38
    Forhandling
    
      Første næstformand (Henrik Dam Kristensen","
    Tak til ministeren. Da der ikke er flere, som har bedt om ordet, er forhandlingen sluttet.
    Jeg foreslår, at lovforslaget henvises til Transport-, Bygnings- og Boligudvalget, og hvis ingen gør indsigelse, betragter jeg det som vedtaget.
    Det er vedtaget.
    Det næste punkt på dagsordenen er:
    
      13) 1. behandling af lovforslag nr. L 136:
    
    
      Forslag til lov om ændring af lov om trafikselskaber. (Individuel handicapkørsel for blinde og stærkt svagsynede).
    
    Af transport-, bygnings- og boligministeren (Ole Birk Olesen).
    (Fremsættelse 07.02.2018).
    ","13:38","Henrik Dam Kristensen"
"62"," 13:38
    (Ordfører)
    
      Rasmus Prehn (S","
    Forhandlingen er åbnet. Hr. Rasmus Prehn.
    ","13:38","Henrik Dam Kristensen"
"63"," 13:40
    
      Første næstformand (Henrik Dam Kristensen","
    Det her er et rigtig positivt og godt forslag, som udspringer af, at man i forbindelse med satspuljeforhandlingerne har sikret ekstra penge til individuel handicapbefordring, sådan at man fremadrettet kan tilgodese ikke bare dem, der har et bevægelseshandicap, men også dem, der har et synshandicap. Man kan tilgodese dem, der er blinde, og dem, der er svagtseende, så de også får adgang til at køre med en individuel handicaptransport. Det vil være et kolossalt positivt skridt i den rigtige retning. Det vil sikre en handicapgruppe mere en større bevægelsesfrihed, og det er kolossalt positivt.
    Man har også haft en ordning i 2017, og det har været en succes. Den ordning kan man nu videreføre i en årrække frem med de her 85,5 mio. kr., man har fået sat af i forbindelse med satspuljen. Så det er godt og stærkt arbejde, de forskellige handicapordførere har lavet på det her område, og nu har vi så glæden som transportordførere af at skulle udmønte det i lov. Vi er fra socialdemokratisk side stolte og glade over at støtte det her lovforslag.
    ","13:40","Rasmus Prehn"
"64"," 13:40
    (Ordfører)
    
      Karina Adsbøl (DF","
    Tak til hr. Rasmus Prehn. Vi går videre i ordførerrækken til fru Karina Adsbøl, Dansk Folkeparti.
    ","13:40","Henrik Dam Kristensen"
"65"," 13:42
    
      Første næstformand (Henrik Dam Kristensen","
    Tak for det. Det er jo en glad handicapordfører, der står her i dag på talerstolen. I Dansk Folkeparti har vi længe kæmpet for, at blinde og svagtsynede skulle indgå i den individuelle handicapkørsel, og har også haft ønsket med til forhandlingsbordet ad flere omgange. Det lykkedes så med satspuljeaftalen for 2018 at finde en permanent løsning.
    Med det lovforslag, der fremlagt her, udvides den individuelle handicapkørsel efter § 11 i lov om trafikselskaber, som i dag kun omfatter svært bevægelseshæmmede, til også at omfatte blinde og stærkt svagtsynede. Det er en stor sejr for blinde og svagtsynede, men også en stor sejr for mig som handicapordfører, som har arbejdet for det her længe.
    I Dansk Folkeparti har vi undret os over, at nogle af de mennesker, som har svært ved at begå sig med offentlig transport, f.eks. ved ikke kunne finde busstoppestedet og lignende, ikke har været inkluderet i den individuelle kørselsordning, og at det kun er svært bevægelseshæmmede, som i dag har et retskrav på at benytte trafikselskabernes ordning for individuel handicapkørsel.
    Kommunerne har kunnet vælge at tilbyde blinde og svagtsynede at deltage i ordningen, men det har været frit valg for kommunerne, altså en kanbestemmelse, og det har medført forskelsbehandling. Man har som blind eller svagtsynet været afhængig af, hvilken kommune man har boet i. Det har også medført en stor skævhed i forhold til forskellige serviceniveauer og forskelsbehandling af blinde og svagtsynede.
    Ordningen giver mulighed for mindst 104 ture årligt fra gadedør til gadedør for visiterede borgere, og det gælder primært kørsel til fritidsaktiviteter eller øvrige formål, der ikke er dækket af andre kørselsordninger. Med initiativet udvides målgruppen således, at blinde og stærkt svagtsynede i hele landet får adgang til individuel handicapkørsel på lige fod med den nuværende målgruppe.
    Det er en rigtig god dag i dag. Jeg vil også gerne benytte lejligheden til at sige tak til de partier, der var med til at forhandle det her på plads, og for, at vi i fællesskab fandt en permanent løsning. Lovforslaget træder i kraft den 1. juli. Vi så selvfølgelig gerne i Dansk Folkeparti, at det trådte i kraft hurtigst muligt, så det kunne få gavn for de mennesker, det handler om. Tak for ordet.
    ","13:42","Karina Adsbøl"
"66"," 13:43
    (Ordfører)
    
      Kristian Pihl Lorentzen (V","
    Tak til ordføreren. Der er ikke nogen korte bemærkninger, så vi går videre i ordførerrækken til hr. Kristian Pihl Lorentzen, Venstre.
    ","13:43","Henrik Dam Kristensen"
"67"," 13:44
    
      Første næstformand (Henrik Dam Kristensen","
    Tak for det. Lovforslaget, vi behandler her i dag, er et rigtig glædeligt lovforslag, for det er jo en opfølgning på satspuljeaftalen, hvor der er blevet afsat penge for 2018 til en udvidelse af den individuelle handicapkørsel. I dag omfatter denne ordning jo kun svært bevægelseshæmmede, men med det her lovforslag og den udmøntning sikrer vi, at individuel handicapkørsel fremover også omfatter blinde og stærkt svagtsynede.
    Der er klart behov for at udvide denne indsats. Målgruppen for udvidelsen her er personer med en synsstyrke på 10 pct. eller mindre. Det er fastsat ud fra en antagelse om, at personer med moderat svagtsynethed vil kunne indgå i den almindelige offentlige servicetrafik, hvorimod denne gruppe, vi taler om her, har brug for denne udvidelse af ordningen.
    Så det er et rigtig godt tiltag, som allerede andre ordførere har været inde på, og som vi fuldt og helt bakker op om fra Venstres side. Jeg synes, satspuljepartierne fortjener ros for at have tilgodeset dette område, således at en gruppe borgere nu kan få deres livskvalitet forhøjet ved bedre at kunne komme rundt i trafikken. Tak for ordet.
    ","13:44","Kristian Pihl Lorentzen"
"68"," 13:44
    (Ordfører)
    
      Henning Hyllested (EL","
    Tak til ordføreren. Der er ingen korte bemærkninger, så vi går videre til hr. Henning Hyllested, Enhedslisten.
    ","13:44","Henrik Dam Kristensen"
