"","V1","V2","time","name"
"146"," 14:07
    
      Anni Matthiesen (V","
    Tak. Der er nogle kommentarer. Fru Anni Matthiesen, Venstre. Værsgo.
    ","14:07","Pia Kjærsgaard"
"147"," 14:07
    
      Formanden (Pia Kjærsgaard","
    Tak. Tak for ordførertalen. Jeg har brug for at spørge til, om Socialdemokratiet ønsker sig blandede skoler så højt, at man også er parat til faktisk at overtræde grundloven?
    ","14:07","Anni Matthiesen"
"148"," 14:07
    
      Mattias Tesfaye (S","
    Værsgo.
    ","14:07","Pia Kjærsgaard"
"149"," 14:07
    
      Formanden (Pia Kjærsgaard","
    Nej, og derfor er vi også glade for det notat, der er kommet fra Justitsministeriet, som netop ikke afviser, at det beslutningsforslag, der her er fremsat, ikke vil være i strid med grundloven eller Den Europæiske Menneskerettighedskonvention.
    ","14:07","Mattias Tesfaye"
"150"," 14:07
    
      Anni Matthiesen (V","
    Fru Anni Matthiesen.
    ","14:07","Pia Kjærsgaard"
"151"," 14:08
    
      Formanden (Pia Kjærsgaard","
    Der er åbenbart flere måder at læse det notat på. Jeg ser det jo sådan, når jeg læser det notat, vi har modtaget fra Justitsministeriet, at vi netop vil overtræde grundloven og for den sags skyld også Den Europæiske Menneskerettighedskonvention, hvis det er sådan, at man stemmer ja til det her beslutningsforslag. Det ryster mig lidt, at et stort parti som Socialdemokratiet egentlig er parat til at gå så vidt, også fordi bl.a. hr. Lars Aslan Rasmussen jo tidligere har udtalt til Altinget, at man lægger sig fladt ned og stemmer imod, hvis det er sådan, at det strider imod grundloven. Derfor må jeg sige, at det er overraskende, og det vil jeg egentlig gerne have ordførerens kommentarer til, og jeg vil gerne høre, om ordføreren, der står på talerstolen i dag, er enig i det, som hr. Lars Aslan Rasmussen tidligere har udtalt på det her område.
    ","14:08","Anni Matthiesen"
"152"," 14:08
    
      Mattias Tesfaye (S","
    Værsgo, ordføreren.
    ","14:08","Pia Kjærsgaard"
"153"," 14:09
    
      Formanden (Pia Kjærsgaard","
    Jeg ved ikke, om vi har læst det samme notat fra Justitsministeriet. Altså, hvis Justitsministeriet mener, at det beslutningsforslag, der er fremsat af Dansk Folkeparti, er i strid med grundloven, så synes jeg da, at de skulle have skrevet det i det notat. Det er jo ikke det, der står. De formuleringer, der er i det notat, minder faktisk meget om de formuleringer, vi har hørt i de sidste 10 års burkadebat, som jo er endt med, at der er et lovforslag på vej fra regeringen. Så jeg føler mig egentlig på rimelig sikker grund. Det, vi gør i dag, er jo at behandle et beslutningsforslag, der pålægger regeringen at fremsætte et lovforslag, og vi tager det som en fuldstændig selvfølgelighed, at regeringen ikke vil fremsætte et lovforslag, der er i strid med Den Europæiske Menneskerettighedskonvention eller grundloven.
    ","14:09","Mattias Tesfaye"
"154"," 14:09
    
      Alex Ahrendtsen (DF","
    Tak. Så er det hr. Alex Ahrendtsen, Dansk Folkeparti.
    ","14:09","Pia Kjærsgaard"
"155"," 14:10
    
      Formanden (Pia Kjærsgaard","
    Jeg er jo lidt rystet over, at et stort parti i Folketinget som Venstre kan læse et notat fra Justitsministeriet fuldstændig skævt, for der står ikke, sådan som fru Anni Matthiesen siger, at det er i strid med grundloven eller med menneskerettighedskonventionen. Tværtimod bliver der klart sagt fra Justitsministeriets side, at det rejser vigtige spørgsmål. Hvad er Socialdemokratiets holdning til, at et af partierne læser dette notat så anderledes end os andre, og mener ordføreren ikke, at dette notat egentlig åbner op for, at det er Folketinget, der skal træffe en beslutning? For juristerne siger jo klart, at det rejser væsentlige spørgsmål, men de siger ikke, at det er i strid med grundloven. Dermed har de også sagt: Det er jer politikere, der skal vedtage det her; det er et politisk spørgsmål.
    ","14:10","Alex Ahrendtsen"
"156"," 14:10
    
      Mattias Tesfaye (S","
    Værsgo, ordføreren.
    ","14:10","Pia Kjærsgaard"
"157"," 14:11
    
      Formanden (Pia Kjærsgaard","
    Som jeg også sagde i min tale, er det afgørende for os, at lovgivningen altid holder sig inden for grundloven og de europæiske menneskerettighedsregler. Derfor var vi også glade, da vi læste det notat fra Justitsministeriet, som vi synes er mere klart i spyttet end de notater, vi tidligere har set fra Undervisningsministeriet. Så vi føler os på ret sikker grund, og under alle omstændigheder vil et lovforslag, der bliver fremsat – det er jo først i forlængelse af lovforslaget, at vi ændrer den danske lovgivning – også være i overensstemmelse med både grundloven og konventionen.
    Så jeg betragter egentlig lidt spørgsmålene fra Venstre her som et udtryk for, at partiet godt kan se, at de politisk er endt på den forkerte side af stregen. For enhver, der kender til udviklingen på de muslimske friskoler, ved godt, at det undergraver den integrationspolitik, som et meget bredt flertal af Folketinget har forfulgt nu i to årtier. Derfor er jeg også ret overbevist om, at den her diskussion ender med, at vi vil få nogle regler, som kommer til at ligne dem i vores nabolande. Altså, vi skal hen i retning af, at på alle skoler, uanset om det er folkeskoler eller privatskoler, kommer flertallet af eleverne fra familier med dansk baggrund, så vi sikrer, at vi lærer hinanden at kende i det her land, og at vi ikke lever parallelt ved siden af hinanden.
    ","14:11","Mattias Tesfaye"
"158"," 14:11
    
      Alex Ahrendtsen (DF","
    Hr. Alex Ahrendtsen.
    ","14:11","Pia Kjærsgaard"
"159"," 14:12
    
      Formanden (Pia Kjærsgaard","
    Jeg er glad for, at hr. Mattias Tesfaye har læst notatet på samme måde, som vi har i Dansk Folkeparti. Dermed er der to store partier, som nu læser Justitsministeriets notat på den måde, at det ganske klokkeklart siger, at det ikke er i strid med grundloven eller konventionerne. Hvad er ordførerens holdning til, at regeringen så hårdnakket påstår, at det er i strid med grundloven, når notatet jo siger det modsatte?
    ","14:12","Alex Ahrendtsen"
"160"," 14:12
    
      Mattias Tesfaye (S","
    Værsgo.
    ","14:12","Pia Kjærsgaard"
"161"," 14:12
    
      Formanden (Pia Kjærsgaard","
    Jeg kan godt høre, hvor Dansk Folkepartis ordfører vil hen, men jeg har ikke noget behov for at polemisere med regeringen. Jeg vil bare sige, at vi er glade for det notat, der ligger, for det giver Folketinget mulighed for at ændre lovgivningen i retning af det, Socialdemokratiet ønsker, nemlig at vi skal gå i skole sammen, og det betyder også, at der kun udbetales de her millionstore statslige tilskud til skoler, som kan dokumentere, at de har en blandet elevsammensætning. Vi skal ikke have udbetalinger fra statskassen i millionklassen til skoler, som undergraver Folketingets integrationspolitik.
    ","14:12","Mattias Tesfaye"
"162"," 14:12
    
      Carolina Magdalene Maier (ALT","
    Så er det fru Carolina Magdalene Maier.
    ","14:12","Pia Kjærsgaard"
"163"," 14:13
    
      Formanden (Pia Kjærsgaard","
    Tak. Man skal jo høre meget, før ørerne falder af her i Folketingssalen. Nu bliver det lige pludselig en diskussion, om det her forslag er i strid med grundloven eller ej, men vi kunne jo også tage og forholde os til det, som Justitsministeriet reelt skriver. Jeg vil egentlig gerne læse det op, for det lyder, som om der er lidt tvivl om det, men det, der står i det notat fra Justitsministeriet, er:
    Det vurderes, at en fratagelse af statstilskuddet, med henvisning til at en vis andel af eleverne har udenlandsk baggrund, vil være udtryk for indirekte diskrimination. Det vurderes endelig, at dette også gør sig gældende, hvis der indføres en særlig betingelse, der alene skal gælde for friskoler med en andel af elever med udenlandsk baggrund på over 50 pct., hvorefter statsstøtten betinges af, at den pågældende friskole kan dokumentere, at den ikke modvirker integrationen.
    Det er på den anførte baggrund Justitsministeriets umiddelbare vurdering, at forslaget rejser væsentlige spørgsmål i forhold til grundlovens § 70.
    Hvordan kan Folketingets største parti vil sige ja til et beslutningsforslag, som rejser væsentlige spørgsmål på baggrund af grundlovens § 70?
    ","14:13","Carolina Magdalene Maier"
"164"," 14:13
    
      Mattias Tesfaye (S","
    Værsgo.
    ","14:13","Pia Kjærsgaard"
"165"," 14:14
    
      Formanden (Pia Kjærsgaard","
    Vi har et problem med at vedtage lovgivning, som er i strid med grundloven. Vi har ikke noget problem med, at der bliver rejst væsentlige spørgsmål, så længe der kommer nogle svar, som klart giver udtryk for, at det er inden for rammerne af grundloven og konventionerne.
    Det her notat ligner masser af de notater, vi har set på udlændingeområdet de sidste mange år, som – synes jeg – helt rimeligt siger med en juridisk baggrund, at her er noget, der skal diskuteres, men hvis det var juristernes vurdering, at det beslutningsforslag, der er lagt frem fra Dansk Folkeparti, var i strid med grundloven, så ville det hundrede procent stå i det her notat. Så vi læser det her, som om vi er på ret sikker grund, og hvis Alternativet læser det anderledes, må de jo forfølge det standpunkt, men det er ikke vores.
    ","14:14","Mattias Tesfaye"
"166"," 14:14
    
      Carolina Magdalene Maier (ALT","
    Fru Carolina Magdalene Maier.
    ","14:14","Pia Kjærsgaard"
"167"," 14:15
    
      Formanden (Pia Kjærsgaard","
    Jeg læser det da på en anden måde. Jeg finder det meget bekymrende og alvorligt, når vores lands justitsministerium i et svar til Folketingets Undervisningsudvalg skriver, at et beslutningsforslag rejser væsentlige spørgsmål i relation til grundloven. Det tager jeg da virkelig alvorligt. Det er noget andet, hvis jeg skulle læse det og tænke, at der ikke står, at det er i strid med grundloven, så derfor kan godt gå med til det. Skal det danne præcedens for den måde, vi vedtager lovgivning i Folketinget, altså at hvis der står, at noget rejser væsentlige spørgsmål i forhold til grundloven, er det okay, lige meget hvad vi snakker om?
    ","14:15","Carolina Magdalene Maier"
"168"," 14:15
    
      Mattias Tesfaye (S","
    Ordføreren.
    ","14:15","Pia Kjærsgaard"
"169"," 14:16
    
      Formanden (Pia Kjærsgaard","
    Der er ingen grund til panik. Det, vi diskuterer nu, er et beslutningsforslag. Jeg signalerer meget tydeligt både i min ordførertale og i de besvarelser, jeg kommer med nu, at hvis vi skal støtte et lovforslag, skal det selvfølgelig holde sig inden for rammerne af grundloven og de internationale konventioner. Det, vi diskuterer i dag, er jo et beslutningsforslag fra Dansk Folkeparti, der pålægger regeringen at udarbejde sådan et lovforslag. Det tager vi helt stille og roligt. Hvis der i forbindelse med udarbejdelsen af sådan et lovforslag er behov for at besvare de her væsentlige spørgsmål – og det formoder jeg der er – så regner vi da med, at der både i ministeriet i udarbejdelsen af lovforslaget og i forbindelse med høringsrunden ved sådan et lovforslag også vil blive besvaret de væsentlige spørgsmål. Hvis det så ender med en konklusion, som siger, at det her ikke kan lade sig gøre, og at vi som det eneste skandinaviske land ikke kan realisere det inden for grundloven, kan vi selvfølgelig ikke støtte det. Det er jo slet ikke der, vi er nu. Det, vi skal forholde os til, er, om vi ønsker, at der skal sendes millioner af statskroner i retning af noget, der modvirker integration.
    ","14:16","Mattias Tesfaye"
"170"," 14:16
    
      Henrik Dahl (LA","
    Henrik Dahl, Liberal Alliance.
    ","14:16","Pia Kjærsgaard"
"171"," 14:16
    
      Formanden (Pia Kjærsgaard","
    På side 4 i Justitsministeriets vurdering står der, at fratagelse af statstilskud til friskoler udgør en berøvelse af adgangen til en borgerlig rettighed. Det kræver jo nogle tungtvejende og saglige grunde, når man fratager folk deres borgerlige rettigheder. Hvis der kommer sådanne tungtvejende og saglige grunde frem, vil man så – hvad skal vi sige? – rette ind efter det og så erkende, at den måde, hvorpå man fratager de borgerlige rettigheder, er usaglig?
    ","14:16","Henrik Dahl"
"172"," 14:16
    
      Mattias Tesfaye (S","
    Ordføreren.
    ","14:16","Pia Kjærsgaard"
"173"," 14:17
    
      Formanden (Pia Kjærsgaard","
    Tak for spørgsmålet. Som jeg lige svarede den tidligere ordfører, vil det for Socialdemokratiet været afgørende, om Justitsministeriet vurderer, at et lovforslag vil være i strid med grundloven eller Den Europæiske Menneskerettighedskonvention, og hvis Justitsministeriet vurderer, at det vil det være, hvis man vedtog det lovforslag, kommer vi ikke til at støtte det.
    ","14:17","Mattias Tesfaye"
"174"," 14:17
    
      Henrik Dahl (LA","
    Hr. Henrik Dahl.
    ","14:17","Pia Kjærsgaard"
"175"," 14:17
    
      Formanden (Pia Kjærsgaard","
    Men det var noget andet, jeg spurgte til. Jeg spurgte til forholdet mellem saglige og usaglige begrundelser. Altså, hvis vi når frem til, at det er en usaglig begrundelse at få frataget borgerlige rettigheder, vil man så fra Socialdemokratiets side erkende, at så har man været for hurtig til at gå ind for forslaget?
    ","14:17","Henrik Dahl"
"176"," 14:17
    
      Mattias Tesfaye (S","
    Værsgo.
    ","14:17","Pia Kjærsgaard"
"177"," 14:18
    
      Formanden (Pia Kjærsgaard","
    Nej, sådan synes jeg ikke at man kan sætte det op. Som ordføreren også indikerede i sit første spørgsmål, kan der godt være saglige og tungtvejende grunde til at indskrænke nogle rettigheder, f.eks. retten til at etablere en friskole med en bestemt elevsammensætning. Der skal bare være nogle ordentlige argumenter. Sådan som jeg læser det her beslutningsforslag, skriver Justitsministeriet i hvert fald ikke i det her dokument, at det er usaglige og ikke tungt nok vejende årsager til at fratage den rettighed. Så derfor føler vi os på rimelig sikker grund, men som jeg også sagde før: hvis det i forbindelse med udarbejdelsen af et lovforslag viser sig, at det vil være i strid med grundloven, vil vi selvfølgelig ikke støtte sådan et lovforslag. Det tager vi som noget helt naturligt.
    ","14:18","Mattias Tesfaye"
"178"," 14:18
    
      Brigitte Klintskov Jerkel (KF","
    Fru Brigitte Klintskov Jerkel, Konservative, værsgo.
    ","14:18","Pia Kjærsgaard"
"179"," 14:19
    
      Formanden (Pia Kjærsgaard","
    Tak. Ja, man kan åbenbart læse og tolke notatet på mange måder. Jeg synes egentlig, at det kunne være lidt interessant at få oplyst helt præcist, når nu det er sådan, at Socialdemokratiet med Mette Frederiksen i spidsen jo ønsker at overtage statsministerstolen på et eller andet tidspunkt, hvad vi ligesom kan forvente os. Derfor vil jeg gerne have oplyst, om Socialdemokratiet ikke mener, at grundloven og de internationale konventioner skal overholdes.
    ","14:19","Brigitte Klintskov Jerkel"
"180"," 14:19
    
      Mattias Tesfaye (S","
    Værsgo til ordføreren.
    ","14:19","Pia Kjærsgaard"
"181"," 14:19
    
      Formanden (Pia Kjærsgaard","
    Tak for spørgsmålet. Hvis Mette Frederiksen bliver statsminister, kan man forvente sig en regering, der vil forfølge den integrationspolitik, vi har haft i Danmark, nemlig spredning af de mennesker, der kommer hertil, og det gælder også på skoleområdet. Det betyder, at vi vil have et flertal af folk med dansk baggrund i alle skoler, det gælder også privatskoler, og vi har tænkt os at gennemføre det inden for grundlovens rammer og inden for den europæiske menneskerettighedskonventions rammer.
    ","14:19","Mattias Tesfaye"
"182"," 14:19
    
      Brigitte Klintskov Jerkel (KF","
    Fru Brigitte Klintskov Jerkel.
    ","14:19","Pia Kjærsgaard"
"183"," 14:19
    
      Formanden (Pia Kjærsgaard","
    Skal jeg så forstå det sådan, at den her sag er en undtagelse i forhold til overholdelse af grundloven og menneskerettighederne?
    ","14:19","Brigitte Klintskov Jerkel"
"184"," 14:19
    
      Mattias Tesfaye (S","
    Værsgo til ordføreren.
    ","14:19","Pia Kjærsgaard"
"185"," 14:20
    
      Formanden (Pia Kjærsgaard","
    Nej, Socialdemokratiet har ikke nogen undtagelser i forhold til at overholde grundloven eller den europæiske menneskerettighedskonvention. Men vi følte os på sikker grund, før det her notat kom, og vi er ikke blevet mindre overbevist om, at vi er på sikker grund, efter at det her notat er kommet. Vi synes sådan set, at det her notat åbner op for, at Folketinget nu har mulighed for at forfølge en integrationspolitik og sikre, at der ikke bliver sendt et stigende antal millioner i retning af skoler, som undergraver Folketingets integrationspolitik. Hvis det er regeringspartiernes opfattelse, at det her notat kan læses på en anden måde, så vil jeg da anbefale de partier og de ordførere at tage fat i ministeriet og sørge for at udarbejde nogle forslag, som åbenbart ikke kan misforstås af regeringspartiernes egne ordførere.
    ","14:20","Mattias Tesfaye"
"186"," 14:20
    
      Marianne Jelved (RV","
    Fru Marianne Jelved, Radikale Venstre.
    ","14:20","Pia Kjærsgaard"
"187"," 14:21
    
      Formanden (Pia Kjærsgaard","
    Tak. Jeg er også virkelig ked af at høre Socialdemokratiet udtale sig sådan, som ordføreren gør lige nu. Altså, der er jo nogle krav til de frie skoler. Man skal jo opfylde betingelserne for at kunne oprette en friskole, nemlig at det skal stå mål med det, der almindeligvis kræves i folkeskolen, og der er stærkt tilsyn med de frie skoler om, at de skal opfylde det, der også handler om frihed, folkestyre og demokrati. Det står også i lovgivningen. Så har vi en grundlov, hvor der i § 70 står, og jeg citerer:
    »Ingen kan på grund af sin trosbekendelse eller afstamning berøves adgang til den fulde nydelse af borgerlige og politiske rettigheder eller unddrage sig opfyldelsen af nogen almindelig borgerpligt«.
    Jeg forventer ikke at få et svar, der tilfredsstiller mig, men jeg vil gerne lige høre en kommentar fra ordføreren.
    ","14:21","Marianne Jelved"
"188"," 14:21
    
      Mattias Tesfaye (S","
    Værsgo.
    ","14:21","Pia Kjærsgaard"
"189"," 14:22
    
      Formanden (Pia Kjærsgaard","
    Jeg synes jo i forlængelse af det citat, som Det Radikale Venstres ordfører læser op, at det også hører med, at frihedsrettighederne altid er begrænset, af præcis de vilkår, som Liberal Alliances ordfører nævnte, nemlig at hvis der er tungtvejende og saglige grunde, så kan de godt begrænses. Der er et proportionalitetshensyn, og det, som vi læser ud af Justitsministeriets notat, er, at hvis man gennemfører Dansk Folkepartis beslutningsforslag, vil det rejse nogle væsentlige spørgsmål. Men jeg læser ikke ud af notatet, at det er i strid med hverken grundloven eller sådan som der står under punkt 3, den europæiske menneskerettighedskonvention, og derfor er bolden flyttet over i Folketingssalen. Det er jo det, som Dansk Folkeparti har gjort med deres beslutningsforslag, og der er vi ikke i tvivl om, hvad der bør være Folketingets politik. Det er, at man ikke skal have friskoler, hvor 95-98 pct. af børnene har rødder i udlandet. Det undergraver integrationspolitikken
    ","14:22","Mattias Tesfaye"
"190"," 14:22
    
      Marianne Jelved (RV","
    Værsgo, fru Marianne Jelved.
    ","14:22","Pia Kjærsgaard"
"191"," 14:22
    
      Formanden (Pia Kjærsgaard","
    Tak. Men kunne vi så også få en kommentar til, hvad det betyder for Socialdemokratiets ordfører, at der jo faktisk i loven om friskoler bl.a. står, at det, der foregår i en friskole, skal stå mål med det, der kræves i folkeskolen? Og der står desuden, at man skal opdrage til frihed og folkestyre og demokrati, og det skal holdes. Det er jo en del af kravet, det er jo en del af den aftale, der indgås omkring den frie skole. En kommentar, tak.
    ","14:22","Marianne Jelved"
"192"," 14:22
    
      Mattias Tesfaye (S","
    Værsgo.
    ","14:22","Pia Kjærsgaard"
"193"," 14:23
    
      Formanden (Pia Kjærsgaard","
    Ja, vi synes, det er godt, at der står i lovgivningen, at friskolerne skal leve op til frihed og folkestyre. Det synes vi er godt, og derfor har vi også været med til at indgå den aftale, som ministeren nævnte på talerstolen lige før. Men derudover, som noget ekstra, synes vi også, det er vigtigt, at friskolerne ikke er med til at undergrave samfundets integrationspolitik. Så selv om en skole har 100 pct. af børn med udenlandsk baggrund og de lever op til frihed- og folkestyrekravet, mener vi stadig væk, at der er et politisk problem, nemlig det politiske problem, at integrationspolitikken bliver undergravet. Det er også derfor, at vi ikke mener, at det her beslutningsforslag sådan set er i strid med den aftale, og jeg forstår ikke helt, at ministeren har behov for at sige, at det er underligt, at det bliver fremsat nu så tidligt. Hvorfor er det underligt? Det handler om noget andet. Det handler om, at selv om de lever op til frihed- og folkestyrekravet, kan der godt være et integrationsproblem, hvis alle eleverne kommer fra familier fra udlandet.
    ","14:23","Mattias Tesfaye"
"194"," 14:24
    
      Jakob Sølvhøj (EL","
    Hr. Jakob Sølvhøj, Enhedslisten.
    ","14:24","Pia Kjærsgaard"
"195"," 14:24
    
      Formanden (Pia Kjærsgaard","
    Det kommer jo ikke bag på mig, at hr. hr. Mattias Tesfaye giver udtryk for, at man vil overholde grundloven. Det ville ellers nok også være et dårligt udgangspunkt for at forfægte sine synspunkter. Men jeg bemærkede mig jo, at ministeren i sin tale gjorde det meget klart, at efter hendes opfattelse var der ingen saglig begrundelse for en forskelsbehandling. Jeg vil godt høre hr. Mattias Tesfaye: Hvad er efter ordførerens opfattelse den saglige begrundelse for ikke at give tilskud til de her skoler?
    ","14:24","Jakob Sølvhøj"
"196"," 14:24
    
      Mattias Tesfaye (S","
    Værsgo.
    ","14:24","Pia Kjærsgaard"
"197"," 14:25
    
      Formanden (Pia Kjærsgaard","
    Jeg har godt bemærket, at der er kommet forskellige notater, også med forskellige konklusioner, fra Undervisningsministeriet og Justitsministeriet. Jeg mener nu, vi bør læne os op ad det notat, der er kommet fra justitsministeriet.
    Til spørgsmålet fra Enhedslistens ordfører om, hvad en saglig begrundelse er: I en tid med migration, hvor flere og flere mennesker flytter nordpå og vestpå og bl.a. ankommer til vores land, mener vi, det er helt sagligt at have en politisk ønske om en spredning af integrationsopgaven, og at man skal lære hinanden at kende på tværs af kulturer. Ellers får vi det aldrig til at fungere, og i forhold til de muslimske friskoler og den kraftige stigning, der er der, mener jeg, det bør få en alarmklokke til at ringe hos alle Folketingets partier. Derfor synes jeg, det er positivt, at vi nu kan behandle forslaget her i Folketingssalen. Jeg håber også, at der kan opnås flertal nu. Men jeg er faktisk ret sikker på, at det her ender med, at der kommer et flertal for at gennemføre en politik a la den her på et tidspunkt. For et ansvarligt Folketing kan ikke stå og se på, at integrationspolitikken bliver undergravet, bl.a. i den by, hvor vi befinder os nu.
    ","14:25","Mattias Tesfaye"
"198"," 14:25
    
      Jakob Sølvhøj (EL","
    Hr. Jakob Sølvhøj.
    ","14:25","Pia Kjærsgaard"
"199"," 14:26
    
      Formanden (Pia Kjærsgaard","
    Det, jeg rigtig godt kunne tænke mig et svar på, er, om det er ordførerens opfattelse, at alene den omstændighed, at over halvdelen af eleverne på en given skole har udenlandsk oprindelse, i sig selv er en begrundelse for at fastsætte særlige regler for den pågældende skole. Mener ordføreren, at etnicitet i sig selv kan være en saglig begrundelse for at fastlægge særlige regler for en skole?
    ","14:26","Jakob Sølvhøj"
"200"," 14:26
    
      Mattias Tesfaye (S","
    Værsgo, ordføreren.
    ","14:26","Pia Kjærsgaard"
"201"," 14:26
    
      Formanden (Pia Kjærsgaard","
    Vores forslag har jo været, at statstilskuddet ikke skal udbetales, hvis mere end 50 pct. af eleverne selv er indvandrere eller har to forældre, der er indvandrere. Så til det er svaret vel ja. Og vi mener ikke kun, det bør være på skoleområdet; vi mener, man bør anvende det samme inden for boliganvisningpolitikken, i daginstitutionerne ...
    ","14:26","Mattias Tesfaye"
"203"," 14:26
    
      Jacob Mark (SF"," Undskyld).
    Hr. Jacob Mark, Socialistisk Folkeparti. Værsgo.
    ","14:26","Pia Kjærsgaard"
"204"," 14:27
    
      Tredje næstformand (Christian Juhl","
    Tak for det, og tak for tålmodigheden. Jeg oplever egentlig, at ordføreren adskillige gange nu har svaret på, at Socialdemokratiet ikke vil bryde med grundloven, og jeg synes, det naturlige vil være nu, hvor der er så meget tvivl om det her notat, at man mødes igen med nogle af de mennesker, der har forstand på den her jura, og finder ud af, hvad det egentlig er, der står i det notat. Når jeg viser folk rundt her på Christiansborg, plejer jeg, når vi når til grundloven, at sige, at alle bakker op om grundloven, men at folk læser den forskelligt. Og det synes jeg egentlig også kommer lidt til udtryk med det her notat.
    Nu sagde hr. Mattias Tesfaye, at han gerne vil diskutere en større omlægning af friskolernes og privatskolernes tilskud. Og det synes jeg er lidt interessant, for vi har længe ønsket en diskussion af f.eks. at gøre tilskuddet socialøkonomisk, sådan at man sikrer, at nogle af de skoler, der tager mange børn fra udsatte områder, får lidt mere, mens nogle af de privatskoler, som har rigtig mange ressourcestærke børn, får lidt mindre. Hvad tænker ordføreren og Socialdemokratiet om det?
    ","14:27","Jacob Mark"
"205"," 14:27
    
      Mattias Tesfaye (S","
    Ordføreren.
    ","14:27","Christian Juhl"
"206"," 14:28
    
      Tredje næstformand (Christian Juhl","
    Tak for spørgsmålet. Det bliver nok et lidt kedeligt svar, for det er ikke lige her, jeg er på hjemmebane, altså i friskolernes tilskudssystem. Grunden til, at jeg nævnte det i min tale, er, at vi har en bekymring for, at hvis man f.eks. på ydre Nørrebro og i nordvestkvarteret i København fra det ene skoleår til det andet ikke har nogen muslimske friskoler, medmindre de får en kraftig tilstrømning af elever med dansk baggrund, så vil de omkringliggende folkeskoler fra det ene skoleår til det andet skulle optage ret mange elever med udenlandsk baggrund, og det ville give nogle nye problemer. Og det er en af årsagerne til, at vi ikke bare selv har fremsat sådan et beslutningsforslag, altså fordi vi godt kan se, at det har nogle følgevirkninger, som vi mener man også lige bør tage i betragtning, i hvert fald før man vedtager lovgivning.
    Men det, vi behandler i dag, er jo at pålægge regeringen at udarbejde lovgivning. Så i forbindelse med sådan en proces vil det jo så være vores holdning at man bl.a. burde se på kommunal anvisningsret til privatskolerne, for ellers er vi bange for, at forældre blot vil flytte deres børn fra folkeskoler og over på privatskoler, og så er vi sådan set lige vidt.
    ","14:28","Mattias Tesfaye"
"207"," 14:28
    
      Jacob Mark (SF","
    Spørgeren.
    ","14:28","Christian Juhl"
"208"," 14:29
    
      Tredje næstformand (Christian Juhl","
    Det vil jeg så drøfte med Socialdemokratiets friskoleordfører. Jeg er lidt bekymret for den kommunale anvisningsret, fordi den kan have nogle uhensigtsmæssige konsekvenser. F.eks. er jeg ikke sikker på, at det er særlig sjovt at være det barn, der er blevet anvist til en friskole, hvor man måske møder nogle børn, der har helt andre værdier. Men det er en større diskussion.
    Grunden til, at jeg siger det, er bare, at jeg synes, at tilskudssystemet er en oplagt måde til generelt at få blandet børnene mere. Jeg tror, at mere end 90 pct. af alle friskolerne i Danmark har en meget blandet elevmasse, så det kunne være interessant at se på de bobler, der er rundtomkring, både der, hvor der er integrationsbobler, og der, hvor der er uddannelsesbobler – det er jo folk med en lang videregående uddannelse, og det er der, hvor folk tjener rigtig meget. Og de bobler kan vi få brudt op på, så børnene kan mødes på tværs. Det er jeg lidt interesseret i.
    ","14:29","Jacob Mark"
"209"," 14:29
    
      Mattias Tesfaye (S","
    Ordføreren.
    ","14:29","Christian Juhl"
"210"," 14:29
    
      Tredje næstformand (Christian Juhl","
    Det er jeg glad for at SF er interesseret i, og det er jeg også sikker på at Socialdemokratiet er – jeg tør bare ikke lige lægge mig fast på, hvad der præcis er vores partis politik, hvad det angår, for det er ikke lige min hjemmebane.
    ","14:29","Mattias Tesfaye"
"211"," 14:29
    (Ordfører)
    
      Anni Matthiesen (V","
    Tak til hr. Mattias Tesfaye. Der er ikke nogen andre korte bemærkninger, så velkommen til fru Anni Matthiesen fra Venstre, Danmarks liberale parti.
    ","14:29","Christian Juhl"
