"","V1","V2","time","name"
"54"," 13:23
    
      Formanden (Pia Kjærsgaard","
    For det første mener jeg ikke, at man kan lægge de her justeringer, der skal foretages i forlængelse af Finansieringsudvalgets rapport, sammen med diskussionen om finansieringstilskuddet, som jo i virkeligheden drejer sig om noget andet. Det er sådan, at jeg ville have givet præcis det samme svar, som jeg lige gav til spørgeren, hvis jeg havde været til stede i Aalborg – og tak for ønsket om bedring, det er jo så indtruffet, ellers havde jeg ikke stået her i dag. Men det er jo bare sådan, at den daværende SR-regering har nedsat et udvalg, som har kigget på nogle ting, som et bredt flertal i Folketinget egentlig har været enige om man skulle se på, og det får så nogle forskellige konsekvenser for de forskellige kommuner, men man kan ikke bare aflæse det i rapporten, og det er det, jeg ligesom siger.
    ","13:23","Simon Emil Ammitzbøll"
"55"," 13:23
    
      Bjarne Laustsen (S","
    Værsgo.
    ","13:23","Pia Kjærsgaard"
"56"," 13:24
    
      Formanden (Pia Kjærsgaard","
    Jeg kan ikke takke for den store meddelsomhed, ministeren forsøger at udøve her – der er åbenbart en hel masse mørketal. Men det, vi ved, er, at Frederikshavn Kommune og andre nordjyske kommuner er blevet snydt, så vandet driver, i forhold til at man tidligere ikke har registreret ordentligt i forhold til udlændingeudligningen og udlændinges uddannelsesniveau. Der er et betydeligt efterslæb. Det, der også sker i den her sammenhæng, er, at man samtidig vælger at forringe udligningen for kommuner med et højt strukturelt underskud. Hvorfor er det, man gør det, samtidig med man laver det her? Man retter op på nogle fejl, men så benytter man lige lejligheden til i de her modeller at give dem et yderligere skud fra Borgen, så de bliver ekstraordinært hårdt ramt.
    ","13:24","Bjarne Laustsen"
"57"," 13:24
    
      Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","
    Værsgo.
    ","13:24","Pia Kjærsgaard"
"58"," 13:24
    
      Formanden (Pia Kjærsgaard","
    Jeg er nødt til at fastholde, at det er noget mere kompliceret, end spørgeren giver udtryk for. Det er jo sådan, at der er en række forskellige ting, som behandles i udvalgets rapport, bl.a. jo også spørgsmålet om beskæftigelsestilskud, hvor der er nogle kommuner, der har været meget overkompenseret i forhold til de udgifter, som de har haft. Det er jo et spørgsmål, som kan ramme enkeltkommuner hårdt. Spørgeren siger, at når man ser de fem modeller, så er der mørketal. Nej, det, jeg siger, er, at vi har forhandlinger med Folketingets partier, og der går jeg ikke ud fra, at der er nogen, der har abonneret på en af de fem modeller, og så er det jo svært at få det til at ende på en af de fem.
    ","13:24","Simon Emil Ammitzbøll"
"59"," 13:24
    
      Bjarne Laustsen (S","
    Værsgo.
    ","13:24","Pia Kjærsgaard"
"60"," 13:25
    
      Formanden (Pia Kjærsgaard","
    Så det vil sige, at det er helt ubegrundet, når Frederikshavns borgmester og et samlet byråd siger, at konsekvenserne af de fem modeller, der ligger nu, vil være, at vi samlet set i Frederikshavn Kommune vil have 100 mio. kr. mindre at drive kommune for? Der er kun to muligheder så, og det er at lave besparelser eller hæve skatten. Derfor bliver ministeren da nødt til at sige – hvis han ikke siger, at man skal se bort fra de modeller, for de dur ikke – at vi simpelt hen ikke kan ramme en enkelt kommune så hårdt, for det er der ikke rimelighed i. Jeg forstår godt, at der skal være en forhandling, men det er jo vigtigt at få sagt til kommunerne, at de ikke behøver at frygte noget i forhold til udligningen her.
    ","13:25","Bjarne Laustsen"
"61"," 13:25
    
      Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","
    Ministeren.
    ","13:25","Pia Kjærsgaard"
"62"," 13:26
    
      Formanden (Pia Kjærsgaard","
    Jeg vil endnu en gang understrege, at man ikke skal blande Finansieringsudvalgets rapport og beregninger sammen med spørgsmålet om det generelle finansieringstilskud. Sådan er det. Det er den ene ting. Den anden ting er, at vi har sagt, at vi som regering vil gå ind og forhandle med udgangspunkt i en mellemproportional mellem model tre og model fem, men dog med den tilføjelse, at vi laver en række andre justeringer ved samme lejlighed. Det, der så er, er, at vi selvfølgelig også er opmærksomme på, at der kan være enkeltkommuner, der bliver ramt meget hårdt, og det har vi ting os drøfte med Folketingets partier hvordan vi kan håndtere.
    ","13:26","Simon Emil Ammitzbøll"
"63"," 13:26
    
      Spm. nr. S 604
    
    4) Til økonomi- og indenrigsministeren af:
    
      Bjarne Laustsen (S","
    Tak for det. Så er der et nyt spørgsmål til økonomi- og indenrigsministeren.
    ","13:26","Pia Kjærsgaard"
"65"," 13:26
    
      Bjarne Laustsen (S","
    Værsgo for at læse op.
    ","13:26","Bjarne Laustsen"
"66"," 13:26
    
      Formanden (Pia Kjærsgaard","
    Tak. Vil ministeren på baggrund af Finansieringsudvalgets rapport om en ny udligningsmodel oplyse, om ministeren mener, at det er rimeligt, at Frederikshavn Kommune vil blive den kommune, som i absolutte tal taber næstmest på omlægningen af beskæftigelsestilskuddet, nemlig 56,1 mio. kr., hvilket svarer til en tredjedel af Frederikshavn Kommunes nuværende beskæftigelsestilskud?
      
      
    ","13:26","Bjarne Laustsen"
"67"," 13:26
    
      Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","
    Værsgo.
    ","13:26","Pia Kjærsgaard"
"68"," 13:27
    
      Formanden (Pia Kjærsgaard","
    Som jeg sagde til spørgeren ved det forrige spørgsmål, har jeg svært ved at kunne gå ind og sagsbehandle på den enkelte kommune. Jeg kan dog sige, hvad angår beskæftigelsestilskuddet, at det er sådan, at der er en række kommuner, der har været overkompenseret. Jeg har forstået, at det har været et spørgsmål, der på andre måder i udligningssystemet har optaget sindene i det nordjyske meget, nemlig f.eks. på udlændingeudligning og spørgsmål om udlændinges uddannelsesniveau, og der vil jeg bare anbefale, at man har samme interesse i denne sag, for at der ikke overudlignes til nogen af kommunerne. Det betyder så ikke nødvendigvis, når man lægger alle de forskellige elementer sammen, hvordan man bliver vinder eller taber i den samlede opgørelse. Men diskussionen om beskæftigelsestilskuddet isoleret set handler jo om, at man ikke overkompenserer.
    ","13:27","Simon Emil Ammitzbøll"
"69"," 13:27
    
      Bjarne Laustsen (S","
    Værsgo.
    ","13:27","Pia Kjærsgaard"
"70"," 13:29
    
      Formanden (Pia Kjærsgaard","
    Tak. Jeg synes bestemt ikke, at man overkompenserer Frederikshavn Kommune. Bare lige for at gentage, så har Frederikshavn Kommune været igennem to store værftslukninger, man har mistet det toldfri salg, det er tusindvis af folk, der er blevet berørt her, og derfor har man været i en helt ekstraordinær situation, og man har næstflest ledige blandt alle de 11 nordjyske kommuner. Der er spørgsmålet om pension, der er spørgsmålet om den aktuelle ledighed, og selv om man har gjort rigtig meget i Frederikshavn Kommune for at få sine ledige borgere i arbejde, er der jo et kæmpestort problem her, og det er jo også et spørgsmål om, hvem man bliver sammenlignet med, i forhold til hvor meget man skal have i tilskud. Der er det helt tydeligt, at der er nogle ting, som der er behov for at blive rettet op på, som ikke har noget som helst at gøre med overkompensation.
    Så derfor synes jeg jo stadig væk, at først laver man en fejl, der er kendt helt tilbage fra 2014, og så går man ind og vil rette den nu her, men man straffer kommunerne generelt med hensyn til dem, der har et strukturelt underskud, og det rammer også Frederikshavn Kommune i den her sammenhæng. Når man lægger alle de der ting sammen, bliver man voldsomt ramt, og det er derfor, at jeg ønsker, at ministeren siger, tilkendegiver, at sådan kommer det ikke til at gå.
    ","13:29","Bjarne Laustsen"
"71"," 13:29
    
      Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","
    Værsgo, ministeren.
    ","13:29","Pia Kjærsgaard"
"72"," 13:29
    
      Formanden (Pia Kjærsgaard","
    Der er to ting. For det første har jeg ikke det privilegium, at jeg synes, om nogen er overkompenseret eller underkompenseret. Der er lavet et fagligt arbejde, der viser, om man er overkompenseret eller ikke i forhold til de faktiske udgifter. Det er ikke noget, jeg synes. Det er sådan, det er. Det er bare lidt væsentligt, at hr. Bjarne Laustsen holder sig det for øje. Og så kan jeg simpelt hen ikke læse min note til, hvad det andet er – beklager.
    ","13:29","Simon Emil Ammitzbøll"
"73"," 13:29
    
      Bjarne Laustsen (S","
    Værsgo.
    ","13:29","Pia Kjærsgaard"
"75"," 13:30
    
      Formanden (Pia Kjærsgaard"," Ja tak!).
    ","13:30","Bjarne Laustsen"
"76"," 13:30
    
      Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","
    Når jeg siger tak, er det, fordi taletiden er overskredet. Værsgo.
    ","13:30","Pia Kjærsgaard"
"77"," 13:30
    
      Formanden (Pia Kjærsgaard","
    Så stillede spørgeren jo heldigvis et spørgsmål, der mindede om det, så jeg kunne se, at det var det spørgsmål om det strukturelle underskud, jeg gerne ville kommentere på. Der må jeg bare henholde mig til, at det ikke er sådan, at vi straffer kommuner med et højt strukturelt underskud generelt. Det er faktisk ikke det, der fremgår af Finansieringsudvalgets rapport. Så der synes jeg bare, at man skal gå hjem og kigge lidt nærmere på det.
    ","13:30","Simon Emil Ammitzbøll"
"78"," 13:30
    
      Bjarne Laustsen (S","
    Værsgo.
    ","13:30","Pia Kjærsgaard"
"79"," 13:31
    
      Formanden (Pia Kjærsgaard","
    I rapporten, som vi taler om her, er det spørgsmål om de ekstraordinære finansieringstilskud på 3,5 mia. kr. sådan set ikke berørt, men alle de nordjyske kommuner – vi havde et møde i mandags på Nordjyske i Aalborg – alle 11 nordjyske kommuner siger, at de har brug for de penge fra den pulje, som de har været en del af. Derfor er det jo vigtigt at få at vide, om ministeren vil sikre, at de 3,5 mia. kr. også er i spil i forhold til de nordjyske kommuner, fordi det simpelt hen er en del af at betale de regninger, som kommunen har. Kan ministeren bekræfte det?
    ","13:31","Bjarne Laustsen"
"80"," 13:31
    
      Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille","
    Sidste svar, værsgo.
    ","13:31","Pia Kjærsgaard"
"81"," 13:32
    
      Formanden (Pia Kjærsgaard","
    Man skal være opmærksom på, at det ekstraordinære finansieringstilskud jo netop har været der, fordi der har været nogle skævheder i udligningssystemet, som denne rapport jo prøver at rette op. Det er jo det, som vi bl.a. også diskuterer med Folketingets partier. Jeg skal bare understrege, når spørgeren siger, at nogle er blevet snydt, så det vasker, fordi de har fået for lidt på nogle parametre, at når vi så diskuterer det med overkompensation på beskæftigelse, er der nogle, der har fået for meget – det er jo et eksempel, spørgeren selv nævner – og der må man jo så sige, at sådan har det været med gynger og karruseller. Det, vi gør nu, er jo at sikre, at der er en korrekt kompensation for forskellige udgifter.
    ","13:32","Simon Emil Ammitzbøll"
"82"," 13:32
    
      Spm. nr. S 612
    
    5) Til udlændinge- og integrationsministeren af:
    
      Christian Langballe (DF","
    Tak. Spørgsmålet er afsluttet.
    Det næste spørgsmål er til udlændinge- og integrationsministeren af hr. Christian Langballe, Dansk Folkeparti.
    ","13:32","Pia Kjærsgaard"
"84"," 13:32
    
      Christian Langballe (DF","
    Hr. Christian Langballe, Dansk Folkeparti. Værsgo at læse spørgsmålet op.
    ","13:32","Christian Langballe"
"85"," 13:32
    
      Formanden (Pia Kjærsgaard","
    Tak, formand. Spørgsmålet lyder: Er det regeringens opfattelse, at islam og sharia kan føre til parallelsamfund, eller har religionen ingen betydning for dannelse af parallelsamfund?
    ","13:32","Christian Langballe"
"86"," 13:32
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Værsgo til ministeren.
    ","13:32","Pia Kjærsgaard"
"87"," 13:34
    
      Formanden (Pia Kjærsgaard","
    Jeg synes ærlig talt lige så godt, at man kan sige det ligeud, nemlig at der er problemer i parallelsamfund, som udspringer af, og som også knytter sig til den måde, som nogle muslimer har valgt at dyrke deres religion på. Det synes jeg ikke man skal skjule, og det ser jeg som et meget, meget stort problem. For man lever i Danmark, og her er det altså de demokratiske love, der gælder. Her er der ligestilling mellem kvinder og mænd. Der er religionsfrihed, men det betyder jo ikke, at man kan pålægge andre noget og  tvinge andre til, at de skal tage særhensyn. Og der er også ytringsfrihed. Det vil sige, at her kan man tegne det, man vil. Nogle gange kan man også få det trykt i avisen og i helt særlige tilfælde endda få det udstillet på museer, bare ikke lige i Viborg. Man kan også sige det, man mener, og man kan i det hele taget udtrykke sig, netop fordi der er religionsfrihed, ytringsfrihed og ligestilling. Oven på det fundament kan man så bygge sit eget liv. Man kan bare ikke slå hul på fundamentet, og det oplever jeg der er nogle der forsøger at gøre i nogle parallelsamfund.
    ","13:34","Inger Støjberg"
"88"," 13:34
    
      Christian Langballe (DF","
    Værsgo til hr. Christian Langballe.
    ","13:34","Pia Kjærsgaard"
"89"," 13:36
    
      Formanden (Pia Kjærsgaard","
    Når jeg spørger, har jeg en vis form for forventning om, at ministeren også godt kender årsagen, altså den almindelige signalforvirring, der kommer fra regeringen, hvor regeringens leder, nemlig statsministeren, siger, at religion ikke har nogen betydning for dannelse af parallelsamfund, og at der så også er andre røster, der lyder. Jeg synes jo bare, at man må konstatere, at sharia – det er helt klart for mig – er en parallel retsorden, som simpelt hen konstant kommer i konflikt med den retsorden, som er sat af grundloven i det danske samfund. Og der er jo ikke nogen tvivl om, at hvis den her konflikt ikke skal brede sig til noget, der kunne blive meget, meget slemt, så må det jo selvfølgelig fastholdes af Folketingets politikere og af regeringen, at i Danmark gælder der kun én retsorden, og at alt andet nødvendigvis må føre til parallelsamfund. For hvis der er en alternativ retsorden, der gælder i Danmark, som sharia, er der også parallelsamfund. Det giver sådan set sig selv.
    Det vil sige, at vi kommer til at stå i den kamp imellem et frit og sekulært samfund som det danske, der så ganske vist er funderet på kristendommen, og så en islamisk opfattelse af samfundet, hvor tingene skal dirigeres ud fra en sharialovgivning, der handler om rent og urent og om religiøse leveregler, der jo sådan set snører livet ind i undertrykkelse.
    Så det er bare for at rejse den problemstilling, og der synes jeg jo, at det ville klæde regeringen, hvis man talte med én stemme og sagde nej til sharia og dermed også nej til parallelsamfund.
    ","13:36","Christian Langballe"
"90"," 13:36
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Værsgo til ministeren.
    ","13:36","Pia Kjærsgaard"
"91"," 13:37
    
      Formanden (Pia Kjærsgaard","
    Jeg kan kun erklære mig enig med hr. Christian Langballe i sit syn på, at her er det de demokratiske love, der hersker. Men jeg kan desværre også kun give hr. Christian Langballe ret i, at der jo er områder i Danmark, hvor der er en anden opfattelse. Berlingske fremlagde en gallupundersøgelse lige før jul, som man netop havde foretaget i ghettoområder, og i den sagde 20 pct., at de mener, at religiøse love står over dansk lovgivning. Det er da et problem, og det er da et parallelsamfund, så det klasker. Det skal vi da ikke finde os i.
    Når det så er sagt, vil jeg gerne sige noget. Nu fremhæver hr. Christian Langballe statsministeren. Altså, jeg har da gentagne gange hørt statsministeren netop anerkende, at det jo er et enormt problem, og man går også fra statsministerens side hårdt til værks over for f.eks. det, at der er mennesker i Danmark, der ikke anerkender, at det er de demokratiske love, der skal herske. Nogle går og drømmer sig tilbage til et shariasamfund. Så jeg er ikke enig i, at der skulle være signalforvirring.
    ","13:37","Inger Støjberg"
"92"," 13:37
    
      Christian Langballe (DF","
    Hr. Christian Langballe.
    ","13:37","Pia Kjærsgaard"
"93"," 13:38
    
      Formanden (Pia Kjærsgaard","
    Nu er det sådan i den politiske diskussion, at ikke alt er sort og hvidt, og jeg anerkender da helt og fuldt de bestræbelser, der er gjort. Jeg mener bare, at der er to grundlæggende problemer med hensyn til hele diskussionen om ghettoplan og parallelsamfund. For det første: Hvis man siger, at religionen ikke har nogen betydning, så mener jeg, at man på forhånd er dømt til at lide skibbrud, fordi sharia betyder utrolig meget. For det andet: Man får ikke standset indvandringen, og ved at tilføre indvandrere bliver man ved med at holde liv i parallelsamfund. Der mener jeg altså, er der er to opgaver for regeringen, der udestår at blive gjort op med. Man må sige, at så sandelig har religionen en betydning for dannelse af parallelsamfund.
    ","13:38","Christian Langballe"
"94"," 13:38
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Ministeren.
    ","13:38","Pia Kjærsgaard"
"95"," 13:39
    
      Formanden (Pia Kjærsgaard","
    Altså, det kan jo nogle gange være lidt svært at diskutere med hr. Christian Langballe, især når man er enig. For jeg er enig i, at man i nogle muslimske kredse hylder principper, der ikke hører til i Danmark, og at sharia naturligvis ikke hører til i Danmark. Det skal vi bekæmpe, og vi skal tage debatten, og vi skal tage den helt åbent og ærligt uden at pakke noget som helst ind. Jeg mener også, at antal har en stor betydning for jo netop, hvor meget Danmark vil komme til at forandre sig. Det er derfor, at vi har sat hårdt ind i forhold til at få strammet op på opholdsvilkår, når det handler om asylansøgere. Det er også derfor, vi kan se et dramatisk fald i antallet af asylansøgere til Danmark, hvor vi jo i 2015 så omkring 21.000 og sidste år så 3.500.
    Nogle gange er det lidt svært at diskutere med hr. Christian Langballe, især hvis man er enig.
    ","13:39","Inger Støjberg"
"96"," 13:39
    
      Christian Langballe (DF","
    Tak. Værsgo til hr. Christian Langballe.
    ","13:39","Pia Kjærsgaard"
"97"," 13:39
    
      Formanden (Pia Kjærsgaard","
    Jeg synes, at der er nogle ting, der bliver forplumret i den her diskussion. Jeg taler med vilje om islam og sharia, fordi jeg simpelt hen mener, at en hovedintegreret del af islam er sharia. Det meste af islam er jura og sharia og den her alternative retsorden. Det er lige præcis det, jeg taler om.
    Mit spørgsmål går på: Fører islam og sharia til parallelsamfund? Der mener jeg, at det eneste rigtige vil være at svare ja til det. Derfor må man også sige, at religion selvfølgelig har en betydning for parallelsamfund. Det vil jeg gerne slå fast. Og så kunne jeg godt tænke mig, at regeringen talte med én stemme i det her i stedet for at tale med mange.
    ","13:39","Christian Langballe"
"98"," 13:39
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Tak. Så er det sidste svar.
    ","13:39","Pia Kjærsgaard"
"99"," 13:40
    
      Formanden (Pia Kjærsgaard","
    Jeg vil igen også bare fastholde – og deri er vi jo så enige – at ja, der er muslimer i Danmark, der er med til  at opbygge parallelsamfund, fordi man ønsker et parallelt system til det danske, og at man bruger sin religion dertil. Det synes jeg er et enormt problem. Det er derfor, vi skal sætte hårdt ind over for netop de tendenser, som vi ser nogle steder.
    ","13:40","Inger Støjberg"
"100"," 13:40
    
      Spm. nr. S 613
    
    6) Til udlændinge- og integrationsministeren af:
    
      Christian Langballe (DF","
    Tak. Spørgsmålet er sluttet. Der er et nyt spørgsmål til udlændinge- og integrationsministeren.
    ","13:40","Pia Kjærsgaard"
"102"," 13:40
    
      Christian Langballe (DF","
    Værsgo til en oplæsning.
    ","13:40","Christian Langballe"
"103"," 13:40
    
      Formanden (Pia Kjærsgaard","
    Tak, formand. Spørgsmålet lyder: Hvordan kan en person som Ali Parnian – bedre kendt som Bager-Ali – få asyl i Danmark, når han allerede forinden havde fået asyl i Italien?
    ","13:40","Christian Langballe"
"104"," 13:40
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Værsgo.
    ","13:40","Pia Kjærsgaard"
"105"," 13:42
    
      Formanden (Pia Kjærsgaard","
    Jeg kan sådan set godt forstå, at hr. Christian Langballe spørger om det. Lad mig først og fremmest lige slå fast, at det jo er sådan, at den her regering ligesom tidligere regeringer efterlever det armslængdeprincip, der er, når det handler om f.eks. tildeling af asyl. Det indebærer så, og det ved hr. Christian Langballe jo så udmærket godt, at afgørelser i netop asylsager træffes uafhængigt af den politiske proces, og at jeg som minister ikke kan gå ind og blande mig i myndighedernes asylbehandling. Det tror jeg sådan set er godt nok.
    Herudover er der jo tale om personoplysninger, som jeg ikke må stå og drøfte her i salen, og den konkrete sag, som netop er nævnt i det her spørgsmål, kan jeg derfor heller ikke komme ind på her i dag. Men hvis hr. Christian Langballe helt konkret vil vide mere om den her personsag, kan spørgsmålet stilles som et udvalgsspørgsmål, og så besvarer jeg det selvfølgelig, og så er det jo så skriftligt og fortroligt.
    Når det er sagt, vil jeg også gerne slå fast, at jeg helt generelt er af den klare opfattelse, at hvis en udlænding allerede har opnået beskyttelse i et andet EU-land, skal den pågældende jo ikke have asyl i Danmark. Vi skal kun yde beskyttelse til dem, der reelt har et behov for det, og det er også sådan, lovgivningen er indrettet. Der kan så være helt særlige situationer, hvor de danske udlændingemyndigheder ud fra en samlet vurdering af nogle helt konkrete omstændigheder helt undtagelsesvis vurderer, at den pågældende har behov for beskyttelse her i Danmark. Det kan også være i ganske få tilfælde, hvor man f.eks. har en italiensk opholdstilladelse.
    Til sidst vil jeg bare sige, at jeg altså har tiltro til, at udlændingemyndighederne håndterer de her sager, som de skal og efter de gældende regler.
    ","13:42","Inger Støjberg"
"106"," 13:43
    
      Christian Langballe (DF","
    Værsgo, hr. Christian Langballe.
    ","13:43","Pia Kjærsgaard"
"107"," 13:44
    
      Formanden (Pia Kjærsgaard","
    Altså, det vil jeg så måske sætte spørgsmålstegn ved om jeg selv har. For hvis der er en, der har opnået asyl i Italien og senere så søger asyl fra Italien for så at få asyl i Danmark, må man spørge, hvad det er, vedkommende flygter fra. Er det fra Italien? Hvis det er sådan, at det at bo i Italien er asylbegrundelse, begynder vores opgave godt nok at blive meget stor.
    Så derfor vil jeg sige, at jeg faktisk ikke fatter det her; jeg synes, det er principielt, om man nu kan begynde at flygte fra et EU-land til et andet, fra en civiliseret del af verden til en anden. Så må jeg sige, at den her flygtningesituation jo så begynder virkelig at få et omfang, som er ganske overvældende. Vi har ikke engang fået lukket grænserne for de folk, der går ind i Europa lige i øjeblikket, og nu skal vi faktisk også til at tage stilling til, at folk flygter fra Italien til Danmark. Det synes jeg bare næsten ligner en vittighed. Hvis man ser på det med nøgterne og objektive øjne, virker det jo helt grotesk, at man kan flygte fra Italien til Danmark eller fra andre lande, der omgiver os. Det er jo helt på månen.
    ","13:44","Christian Langballe"
"108"," 13:44
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Værsgo, ministeren.
    ","13:44","Pia Kjærsgaard"
"109"," 13:44
    
      Formanden (Pia Kjærsgaard","
    Men som jeg sagde, skal der helt, helt særlige begrundelser til. Og det her er jo ikke en ny ting, så det er ikke noget med, at man nu kan begynde med noget. Altså, det her er ikke et nyt fænomen. Men det er ganske, ganske særlige tilfælde, der er tale om.
    ","13:44","Inger Støjberg"
"110"," 13:44
    
      Christian Langballe (DF","
    Værsgo.
    ","13:44","Pia Kjærsgaard"
"111"," 13:45
    
      Formanden (Pia Kjærsgaard","
    Altså, jeg har så annammet i forhold til pressen – og det kan være, at det er sandt, og det kan være, at det er forkert, men den ene forklaring er vel lige så god som den anden, når vi er ude i det her absurde teater – at der skulle være noget med hensyn til problemer med faren. Der vil jeg så også sige, at det har nogle vide konsekvenser, hvis det er sådan, at familieforhold og problemer med ens far skulle være asylbegrundelse i forhold til Danmark. Jeg vil sige, at det kunne få et meget, meget vidt omfang, som er vanskeligt at overskue herfra, hvor jeg står.
    ","13:45","Christian Langballe"
"112"," 13:45
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Værsgo, ministeren.
    ","13:45","Pia Kjærsgaard"
"113"," 13:46
    
      Formanden (Pia Kjærsgaard","
    Som sagt kan og må jeg ikke gå ind og oplyse nogle ting i den her sag her i dag i Folketingssalen. Men jeg kan henvise hr. Christian Langballe til at stille et skriftligt spørgsmål. Og når jeg ikke kan det og ikke må det, er det, fordi det er personfølsomme oplysninger, vi har med at gøre, og jeg må jo ikke stå hernede i Folketingssalen og bruge nogle af dem her i dag. Men hr. Langballe er hjertelig velkommen til at stille et udvalgsspørgsmål, og så vil jeg besvare det fortroligt.
    ","13:46","Inger Støjberg"
"114"," 13:46
    
      Christian Langballe (DF","
    Sidste spørgsmål og sidste svar. Værsgo.
    ","13:46","Pia Kjærsgaard"
"115"," 13:46
    
      Formanden (Pia Kjærsgaard","
    Så tror jeg, at jeg vil tage imod opfordringen, i forhold til om det er fædreforhold eller om det er italienere, der nu er tilladt adgang til at få asylstatus i Danmark. Det er jo ganske mageløst. Men jeg vil bare sige, at jeg godt ved, at Flygtningenævnet træffer deres egne afgørelser, men de træffer dem på baggrund af jura, og ærlig talt, når det er kommet hertil, at folk kan flygte fra Italien til Danmark, synes jeg altså principielt, at vi står i en situation, hvor vi har nogle problemer, der er så massive, at jeg synes, der er meget, der sejler i hele Europa, og vi prøver så på en eller anden måde at lappe det. Jeg synes godt nok, at det maner til eftertanke, når man deltager i den her debat.
    ","13:46","Christian Langballe"
"116"," 13:46
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Ministeren, værsgo.
    ","13:46","Pia Kjærsgaard"
"117"," 13:47
    
      Formanden (Pia Kjærsgaard","
    Altså, først vil jeg sige, at det igen ikke er noget med, at det nu er kommet dertil; det her er ikke nogle nye regler. Der skal helt, helt særlige grunde til. Og så er jeg da glad for – og jeg fornemmer i hvert fald, at det er det, hr. Christian Langballe siger, men der er lidt langt imellem, at det sådan bliver sagt – at vi har et relativt godt samarbejde om netop at få strammet op de steder, hvor der skal strammes op. Og jeg kan bare bekræfte, at jeg også synes, at vi har et godt samarbejde om det.
    ","13:47","Inger Støjberg"
"118"," 13:47
    
      Spm. nr. S 610
    
    7) Til energi-, forsynings- og klimaministeren af:
    
      Rune Lund (EL","
    Tak. Spørgsmålet er afsluttet.
    Næste spørgsmål er til energi-, forsynings- og klimaministeren fra hr. Rune Lund, Enhedslisten.
    ","13:47","Pia Kjærsgaard"
"120"," 13:47
    
      Rune Lund (EL","
    Værsgo til at læse op.
    ","13:47","Rune Lund"
"121"," 13:47
    
      Formanden (Pia Kjærsgaard","
    Hvad er ministerens holdning til, at A.P. Møller - Mærsk tilsyneladende har solgt kompensationsdelen uden myndighedernes godkendelse, eller uden at myndighederne på forhånd havde givet deres godkendelse af denne del af salgsaftalen?
    ","13:47","Rune Lund"
"122"," 13:47
    
      Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt","
    Værsgo.
    ","13:47","Pia Kjærsgaard"
"123"," 13:49
    
      Formanden (Pia Kjærsgaard","
    Tak til spørgeren for spørgsmålet. Ifølge undergrundsloven skal overdragelser, der indebærer bevillinger til undergrunden, godkendes af myndighederne. Derfor vil en salgsaftale som den, der blev indgået mellem A.P. Møller -Mærsk og Total i august 2017, som udgangspunkt altid være med forbehold for myndighedernes godkendelse.
    Jeg kan selvfølgelig ikke vide alt, hvad der er aftalt selskaberne imellem, for det er private selskaber. Jeg kan dog konstatere, at det i forbindelse med al ekstern kommunikation omkring salgsaftalen var tydeligt, at salget hvilede på den forudsætning, at den blev godkendt af myndighederne, herunder Energistyrelsen. Det er som en del af denne godkendelse af myndighederne, at vilkårene for overdragelsen bliver fastlagt, og som en del af sagsbehandlingen i forbindelse med godkendelsen er der taget stilling til, om kompensationsaftalen fra 2003 fremover også skal gælde for Total. Her har staten fulgt kammeradvokatens klare anbefaling, hvilket jeg tidligere har redegjort for over for Folketinget.
    Det korte svar på spørgsmålet er, at det slet ikke har været muligt for A.P. Møller - Mærsk at sælge kompensationsaftalen uden myndighedernes godkendelse, som det anføres i spørgsmålet. Det har været en juridisk afvejning fra statens side, hvad vi er forpligtet til i forhold til de aftaler, vi har indgået, og der er truffet afgørelse ud fra den juridiske rådgivning, som staten har fået.
    ","13:49","Lars Christian Lilleholt"
"124"," 13:49
    
      Rune Lund (EL","
    Værsgo til spørgeren.
    ","13:49","Pia Kjærsgaard"
"125"," 13:50
    
      Formanden (Pia Kjærsgaard","
    I svaret på spørgsmål 132, EFK, almindelig del, står der jo, at kompensationsaftalen er en del af salgsaftalen, da det fremgår af svaret, at kompensationsaftalen indgår i bilaget over de aktiver, som følger med salget, de såkaldte key assets. Så det er jo åbenlyst på det her tidspunkt, fordi der ligger et svar fra Folketinget om, at kompensationsaftalen ikke kan overdrages uden en forhandling, at man ikke kan sælge kompensationsaftalen, uden at der har været en accept fra regeringen. Så hvilken minister eller hvilket ministerium har på det tidspunkt, hvor salget foregår, som er den 21. august 2017, accepteret, at kompensationsaftalen er en del af salget?
    ","13:50","Rune Lund"
