"","V1","V2","time","name"
"62"," 09:38
    
      Mattias Tesfaye (S","
    Der er lige et par korte bemærkninger. Den første er fra fru Zenia Stampe, Radikale Venstre. Den faldt fra. Så er det hr. Mattias Tesfaye, Socialdemokratiet. Værsgo.
    ","09:38","Leif Mikkelsen"
"63"," 09:39
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak. Det er jo rigtigt, at vi med det her lovforslag både kan skrue ned og skrue op fra de 500 kvoteflygtninge, som ellers er udgangspunktet. Men jeg synes nu, det står ret udtrykkeligt i lovforslaget, at hvis der skal skrues op, skal det være, fordi der bliver indgået en international aftale, som begrænser den spontane asylstrøm til Europa. Er det ikke i virkeligheden det, vi gerne vil – at der bliver indgået internationale aftaler, som vender bådene, og som begrænser den spontane asylstrøm? Hvis det er en del af sådan en aftale, at Danmark også skal skrue op fra 500, er det så ikke i vores lands interesse, og er det derfor ikke fornuftigt, at det står i lovgivningen? Jeg begriber simpelt hen ikke, at Dansk Folkeparti ikke kan støtte det.
    ","09:39","Mattias Tesfaye"
"64"," 09:39
    
      Martin Henriksen (DF","
    Ordføreren.
    ","09:39","Leif Mikkelsen"
"65"," 09:40
    
      Fjerde næstformand (Leif Mikkelsen","
    Ministeren har jo bl.a. fremhævet EU-Tyrkiet-aftalen som et eksempel på en aftale, der vil kunne gøre, at Danmark vil kunne fravige loftet på de 500. Den til enhver tid siddende minister vil så på baggrund af en sådan aftale kunne gå ind og sige, at vi så tager imod eksempelvis 1.000 kvoteflygtninge på et år – eller 2.000 eller 3.000 eller 5.000. Det står der jo ikke noget om i lovforslaget. Men hvis det er en aftale som EU-Tyrkiet-aftalen, altså hvis det er nok til, at den til enhver tid siddende minister vil kunne fravige loftet på 500, så er det jo ikke særlig betryggende. For den aftale har jo ikke gjort, at der er kommet væsentlig færre asylansøgere eller migranter ind i Europa. Det kan man jo ikke sige.
    ","09:40","Martin Henriksen"
"66"," 09:40
    
      Mattias Tesfaye (S","
    Spørgeren.
    ","09:40","Leif Mikkelsen"
"67"," 09:40
    
      Fjerde næstformand (Leif Mikkelsen","
    Nu er den aftale, EU har lavet med Tyrkiet, selvfølgelig ikke perfekt, men jeg tror ikke, man kan sige, som ordføreren lige har sagt, at den ikke har haft nogen betydning for, hvor mange asylansøgere der er kommet til Europa. Den har vel alt andet lige været med til at begrænse, hvor mange der søger mod Europa – og i hvert fald omdirigeret de flugtruter, som folk har brugt.
    Så hvis man forestiller sig en situation, hvor der kan indgås aftaler, der begrænser den spontane asylstrøm, og som gør, at folk bliver i nærområderne, hvor vi kan hjælpe flest – og det betyder, at en dansk regering skal forpligte sig på f.eks. at tage 500 mere, så vi et år tager 1.000 – så er det da absolut i vores lands interesse. Og derfor begriber jeg ikke, at Dansk Folkeparti ikke kan støtte det her.
    ","09:40","Mattias Tesfaye"
"68"," 09:40
    
      Martin Henriksen (DF","
    Ordføreren.
    ","09:40","Leif Mikkelsen"
"69"," 09:42
    
      Fjerde næstformand (Leif Mikkelsen","
    EU-Tyrkiet-aftalen har selvfølgelig begrænset noget i forhold til den rute, der har været imellem Tyrkiet og Grækenland, men så kan vi jo se, som spørgeren også var inde på, at ruterne bliver omdirigeret, og så kommer de ind via andre veje. Man kan ikke sige, at EU-Tyrkiet-aftalen afgørende har løst de problemer, vi ser med tilstrømningen til Europa.
    I øvrigt var det jo sådan, at da ministeren og regeringen oprindelig kom med det her forslag, sagde ministeren – jeg tror, det var den 9. eller 10. september – at der skulle være et loft på 500, og at hvis det loft skulle fraviges, skulle det forbi Folketinget. Men i det lovforslag, som vi har at gøre med her, står der ikke, at det skal forbi Folketinget. Der kan den til enhver tid siddende minister beslutte, at man fraviger loftet. Og det er ikke godt nok for Dansk Folkeparti. Vi skal jo ikke lang tid tilbage, før det var sådan, at vi så den ansvarlige minister og statsministeren stå frem og sige, at Danmark kunne tage imod 1.000 kvoteflygtninge. Det var en aftale, man lavede med nogle andre EU-lande – jeg ved ikke, om statsministeren havde været ude at drikke kaffe med kansleren i Tyskland, Angela Merkel. Men det er ikke særlig betryggende set med Dansk Folkepartis øjne. Og vi ved ikke, hvad der sker om 1 år, 2 år, 3 år eller 5 år. Der kan komme en anden minister, og skal den minister så bare have carte blanche til at vedtage, hvor mange kvoteflygtninge Danmark skal tage på et enkelt år, uden om Folketinget? Nej, det skal en minister ikke have carte blanche til at vedtage. Man skal forbi Folketinget.
    ","09:42","Martin Henriksen"
"70"," 09:42
    (Ordfører)
    
      Marcus Knuth (V","
    Så siger vi tak til hr. Martin Henriksen. Og som jeg forstår det, ønsker hr. Marcus Knuth at få ordet. Værsgo.
    ","09:42","Leif Mikkelsen"
"71"," 09:45
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak, hr. formand. Danmark har en stolt tradition med at hjælpe flygtninge. Derfor har vi i de sidste mange år taget 500 af FN's kvoteflygtninge. Men fordi vi i de seneste år har taget rigtig, rigtig mange spontane asylansøgere – op mod 30.000 de seneste år – er det kun sund fornuft at sætte kvotesystemet i bero. Vi kan ikke både lukke folk ind ad fordøren og ad bagdøren.
    Nu kommer vi så med det her lovforslag, som skal gøre systemet mere fleksibelt, mere effektivt, fordi det lægger op til, at ministeren kan justere, om og hvor mange kvoteflygtninge vi skal tage, selvfølgelig med et loft på 500. Og det er jo netop disse parametre, som gør, at vi har taget en pause fra at tage kvoteflygtninge – netop fordi vi mener, at vores fornemste pligt er at passe på Danmark. Således er der mange, der ser det her lovforslag som en opstramning på asylområdet. Derfor ærgrede det mig gevaldig i går, da jeg hørte, at en håndfuld, plus/minus, fra Socialdemokratiet nægter at stemme for, angiveligt fordi de ser det her som en for hård opstramning. Derfor forstår jeg slet ikke, at DF stemmer imod. Jeg går ud fra, at DF ikke deler synspunkt med de kritiske socialdemokrater, der mener, at det her er en for hård opstramning. Så at DF stemmer imod, er jeg meget forvirret over.
    Så siger Martin Henriksen, at det er, fordi der er den her særlige undtagelse i lovforslaget, hvor der står, at det årlige antal kvoteflygtninge dog kan overstige 500, og så står der specifikt, at det er, hvis Danmark i en helt særlig situation i forbindelse med en aftale med det formål at begrænse flygtningetilstrømningen til Danmark skal genbosætte flygtninge. Det er jo altså soleklart, at det er noget, der kan ske i et enkelttilfælde – alt andet kræver nu engang en lovændring. Og derfor ærgrer det mig virkelig, at DF ikke støtter det her. Selv om der skulle komme en rød regering til magten, der ønskede at hæve loftet for kvoteflygtninge, ville det kræve en lovændring, der skal igennem Folketinget.
    Derudover havde vi i går en absurd situation, hvor vi inden debatten om kvoteflygtninge, F 1, behandlede et lovforslag, der handler om en udvidelse af Danmarks indsats i kampen mod Islamisk Stat. Hvis der er én årsag, der har været stærkt bidragende til de flygtningestrømme, vi ser lige nu, så er det Islamisk Stat. Men da vi så kom til debatten om F 1, anklagede Josephine Fock fra Alternativet indirekte regeringen og Danmark for ikke at deltage nok i det internationale samarbejde. Og den anklage ser jeg jo altså som en direkte hån mod de rigtig, rigtig mange unge danske mænd og kvinder, vi har, som kæmper benhårdt for fred ude i verden.
    Hvordan kan man på den ene side – og Alternativet er ikke for, at vi udvider vores støtte i indsatsen mod Islamisk Stat – sige, at Danmark ikke gør nok i det internationale samarbejde, når vi står midt i at udvide vores indsats imod Islamisk Stat, og samtidig pege fingre ad regeringen og sige, at vi ikke gør nok, ved at stemme imod vores støtte til Islamisk Stat? Jeg kan kun finde ét ord, der passer til det, og det er hykleri. Så jeg er rigtig glad for, at Alternativet kommer herop bagefter, for så kan vi måske stille et par spørgsmål til, hvordan man på den ene side kan være imod vores støtte til kampen mod Islamisk Stat og samtidig anklage regeringen for ikke at gøre nok internationalt.
    ","09:45","Marcus Knuth"
"72"," 09:45
    
      Martin Henriksen (DF","
    Tak. Foreløbig er der en række korte bemærkninger. Hr. Martin Henriksen, Dansk Folkeparti. Værsgo.
    ","09:45","Leif Mikkelsen"
"73"," 09:46
    
      Marcus Knuth (V","
    Tak for det. Jeg har redegjort for, hvorfor Dansk Folkeparti stemmer nej til forslaget. Men jeg kunne godt tænke mig at vide, hvad det er, der har ændret sig for regeringen. For den 9. september sagde udlændinge- og integrationsministeren til Ritzau om det pågældende lovforslag: Der er bygget et loft ind på 500 FN-kvoteflygtninge pr. år i lovforslaget. Det eneste, der kan ændre på det, er, hvis regeringen vil kunne overtale et flertal i Folketinget til at tage flere end de 500.
    Hvorfor er det så, at man fremsætter et lovforslag, der giver mulighed for, at ministeren uden om Folketinget kan tage mere end de 500, når ministeren har sagt, at meningen med lovforslaget er, at der skal være et loft på 500, og at det skal forbi Folketinget, hvis man vil fravige det? Hvorfor er det så ikke det, der står i lovforslaget?
    ","09:46","Martin Henriksen"
"74"," 09:47
    
      Fjerde næstformand (Leif Mikkelsen","
    Jamen jeg synes sådan set, at ordføreren fra Socialdemokratiet sagde det ganske fint. Det er jo præcis det, lovteksten også siger. Hvis vi står i en situation, hvor vi har mulighed for at indgå en aftale med det formål at begrænse – jeg siger det en gang til: begrænse – flygtningestrømmen til Danmark, giver det god mening, at vi har den fleksibilitet. Men det er jo kun et enkelt tilfælde. Det er ikke noget, som kan gå ind og ændre det loft på 500. Det vil kræve en behandling her i Folketinget, og det kan Dansk Folkeparti jo se. Det står sort på hvidt.
    ","09:47","Marcus Knuth"
"75"," 09:47
    
      Martin Henriksen (DF","
    Hr. Martin Henriksen.
    ","09:47","Leif Mikkelsen"
"76"," 09:48
    
      Fjerde næstformand (Leif Mikkelsen","
    Nu er det jo ikke et langt lovforslag. Det fylder ikke så meget, så det er jo ikke så svært at læse sig igennem lovforslaget. Og man vil kunne se i lovforslaget, at der er lagt et loft på 500, og at ministeren kan fravige det. Det står i lovforslaget.
    Men hvorfor er det, at ministeren og regeringen udadtil til offentligheden siger, at nu lægger man et loft på 500, og at man kun kan fravige det, hvis Folketinget siger god for det, men i Folketingssalen fremlægger man så et lovforslag, hvor ministeren kan gøre det uden om Folketinget? Og det er ikke kun den her minister, der sidder nu; det er jo også fremtidige ministre. Altså, hr. Marcus Knuth står sådan set og argumenterer for, at det er en god idé, at hvis De Radikale på et tidspunkt får integrationsministerposten, skal en radikal minister sidde og vurdere, om man skal tage mere end 500 FN-kvoteflygtninge på et år. Det er sådan set det, hr. Marcus Knuth står og argumenterer for. Og det må man jo så se om man kan stå på mål for ude i vælgerforeningerne. Men fred være med det.
    Men hvorfor er det, at man udadtil siger, at der er et loft på 500, og at det skal forbi Folketinget, hvis det skal fraviges, men når man så kommer med lovforslaget, kan det fraviges uden om Folketinget? Er det virkelig hr. Marcus Knuths opfattelse, at det er sådan lidt kedeligt og lidt ufleksibelt og lidt bureaukratisk, at Folketinget skal godkende de beslutninger, som en regering måtte træffe?
    ","09:48","Martin Henriksen"
"77"," 09:48
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:48","Leif Mikkelsen"
"78"," 09:48
    
      Fjerde næstformand (Leif Mikkelsen","
    Jamen det er jo ganske enkelt faktuelt forkert. Hvis der kommer en radikal minister, der ønsker at hæve loftet – nu bruger ordføreren eksemplet – skal det i så fald forbi Folketinget. Det står klokkeklart. Det loft på 500 kan fraviges i en enkelt situation, en helt særlig situation, som en del af at nedbringe den overordnede flygtningetilstrømning. Det synes jeg sådan set er meget klart. Vi ville jo aldrig nogen sinde gøre det her, hvis vi ikke var sikre på, at den sikkerhedsventil holder hundrede procent vand.
    ","09:48","Marcus Knuth"
"79"," 09:48
    
      Pernille Bendixen (DF","
    Næste spørger er fru Pernille Bendixen, Dansk Folkeparti. Værsgo.
    ","09:48","Leif Mikkelsen"
"80"," 09:49
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak for det. Da vi havde debatten i går, sagde ordføreren fra Alternativet, at Alternativet ikke så, at der overhovedet var nogen grænse for, hvor mange flygtninge og migranter Danmark kunne tage. Og det tror jeg også godt at hr. Marcus Knuth hørte blev sagt fra talerstolen.
    Så må jeg bare spørge: Har hr. Marcus Knuth og Venstre slet ikke nogen bekymring for, hvis en sådan minister kommer til at sidde med magten og beføjelsen til helt alene at kunne bestemme og hæve grænsen til et ukendt antal kvoteflygtninge?
    ","09:49","Pernille Bendixen"
"81"," 09:49
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:49","Leif Mikkelsen"
"82"," 09:49
    
      Fjerde næstformand (Leif Mikkelsen","
    Jeg deler i høj grad den bekymring, og det er jo derfor, lovforslaget er formuleret så præcist, som det er. Og nu gentager jeg, hvad der står, nemlig at Danmark i en helt særlig situation skal have indgået en aftale. Ministeren vil ikke bare kunne hæve grænsen i det her ekstreme tilfælde, som ordføreren bruger som eksempel.
    Lad os sige, der kommer en radikal minister til, eller en minister fra Alternativet, der ønsker at hæve loftet, jamen så kan ministeren ikke bare gøre det efter forgodtbefindende. Der skal en helt særlig situation til. Det skal ske i forbindelse med en international aftale, der skal være indgået med det formål at begrænse flygtningetilstrømningen. Det vil sige, at de her parametre er soleklare. Det er ikke bare carte blanche til enhver minister. Og derfor ser vi det her lovforslag som særdeles fornuftigt.
    ","09:49","Marcus Knuth"
"83"," 09:49
    
      Pernille Bendixen (DF","
    Spørgeren.
    ","09:49","Leif Mikkelsen"
"84"," 09:50
    
      Fjerde næstformand (Leif Mikkelsen","
    Men det er jo den til enhver tid siddende minister, der vurderer, om der er tale om en særlig situation. Det jo ikke Folketinget, der laver den vurdering. Og vil hr. Marcus Knuth ikke også bekræfte, at der ikke er angivet noget loft i det her forslag, hvilket vil sige, det er ubegrænset, hvor højt et antal kvoteflygtninge, man så i det enestående tilfælde kan beslutte at tage imod? Det kan være 5.000, det kan være 10.000, det kan være 20.000.
    ","09:50","Pernille Bendixen"
"85"," 09:50
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:50","Leif Mikkelsen"
"86"," 09:50
    
      Fjerde næstformand (Leif Mikkelsen","
    Det er korrekt, at der ikke er noget loft over antallet, men der står jo klokkeklart, at aftalen skal indgås med det formål at begrænse flygtningetilstrømningen til Danmark. Det vil sige, at det skal være en del af en aftale, der nedbringer det samlede antal flygtninge. Og det er jo det samlede antal, vi er bekymret over.
    ","09:50","Marcus Knuth"
"87"," 09:50
    
      Carolina Magdalene Maier (ALT","
    Den næste spørger er fru Carolina Magdalene Maier, Alternativet. Værsgo.
    ","09:50","Leif Mikkelsen"
"88"," 09:51
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak for det. Jeg synes simpelt hen, det er så trist, når ordføreren tager ord som hån og hykleri i sin mund oppe fra talerstolen. Når vi fra Alternativets side kritiserer, at regeringen vælger at sætte et midlertidigt stop for kvoteflygtninge, så er det en reel kritik, og ikke en hån over for den indsats, man gør for at bekæmpe i IS. Det er en reel kritik af en beslutning, som man også må stå på mål for fra regeringens side.
    Når man bruger så store ord, så kunne jeg tænke mig at spørge den anden vej: Hvad er det så for nogle ord, som ordføreren vil bruge, hvis han står over for den flygtning, som potentielt set ville kunne få hjælp ved at komme til Danmark; den flygtning, der, som det er nu, ikke kan komme til Danmark næste år, men som ville kunne have kommet hertil, hvis ikke vi om lidt havde vedtaget det her lovforslag; den flygtning, som ville kunne få hjælp til et liv, som ville kunne få uddannelse til sine børn og en eller anden form for sikkerhed i et traumatiseret liv? Hvad vil ordføreren sige til den flygtning, når han skal forklare, hvorfor Danmark har valgt at træffe den her beslutning? Vil svaret være, at det er et pusterum, hvor vi skal passe på vores lille land? Hvad er det lige for nogle ord, der skal sættes på den forklaring?
    ","09:51","Carolina Magdalene Maier"
"89"," 09:51
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:51","Leif Mikkelsen"
"90"," 09:52
    
      Fjerde næstformand (Leif Mikkelsen","
    Det er da hykleri, når Alternativet det ene øjeblik i går siger, at man ikke vil støtte indsatsen mod Islamisk Stat, at man ikke vil støtte Danmarks udvidelse af indsatsen mod Islamisk Stat, og dermed siger, at man ikke vil gå ind og bekæmpe roden af problemet– Islamisk Stat er jo i høj grad roden til nogle af de flygtningestrømme, vi har – men samtidig peger fingre af regeringen for den måde, vi prioriterer de midler og ressourcer, der er.
    Det her er ikke et spørgsmål om, hvorvidt Danmark vil hjælpe, det er et spørgsmål om, hvordan Danmark hjælper, og der har vi nogle klare prioriteter, bl.a. at man skal gå efter roden af problemet og samtidig prøve at lette nogle af de integrationsbyrder, som vi har herhjemme. Det er godt for det danske samfund, og det løser problemet mere effektivt ud i verden.
    Hvis jeg skulle svare på det konkrete spørgsmål, som ordføreren stiller, så ville jeg netop sige, at vi prioriterer de ressourcer, vi har, således at de har maksimal effekt, samtidig med at vi beskytter det danske samfund mod en integrationsbyrde, der kan risikere at blive større, end vi kan håndtere.
    ","09:52","Marcus Knuth"
"91"," 09:53
    
      Carolina Magdalene Maier (ALT","
    Spørgeren.
    ","09:53","Leif Mikkelsen"
"92"," 09:53
    
      Fjerde næstformand (Leif Mikkelsen","
    Så det, der står i forbindelse med FN's kvoteflygtningesystem, nemlig at vi beskytter af humanitære årsager, lægger ordføreren ikke længere til grund? Nu beskytter vi af hensyn til danske nationale interesser?
    ","09:53","Carolina Magdalene Maier"
"93"," 09:53
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:53","Leif Mikkelsen"
"94"," 09:53
    
      Fjerde næstformand (Leif Mikkelsen","
    Jamen man kan sige, at vi helt overordnet har to prioriteter: Den ene er, hvordan vi hjælper mest muligt ud i verden, og den anden er, hvordan vi gør det på en måde, hvor vi beskytter det danske samfund. Vi har gjort det klokkeklart, at vi støtter kvotesystemet, men det forudsætter, at der er styr på spontantilstrømningen af asylansøgere, og at der er styr på integrationen af dem, der er kommet hertil. Og så længe der ikke styr på det, ja, så fokuserer vi de prioriteter, vi har ude i verden, anderledes.
    ","09:53","Marcus Knuth"
"95"," 09:53
    
      Holger K. Nielsen (SF","
    Så er det hr. Holger K. Nielsen, SF.
    ","09:53","Leif Mikkelsen"
"96"," 09:54
    
      Fjerde næstformand (Leif Mikkelsen","
    Venstres ordfører lægger meget stor vægt på den danske krigsdeltagelse som et eksempel på vores internationale solidaritet. Men vil han ikke medgive, at der er forskel på krigsdeltagelse og så på det at hjælpe flygtninge? Har han overvejet den mulighed, at krigsdeltagelsen også skaber flygtninge? At vi er med til at bekæmpe Islamisk Stat, kan der være forskellige meninger om, altså hvor klogt det har været – den måde, man har gjort det på – og tilsvarende kan man diskutere krigen i Irak i 2003 og krigen i Afghanistan, men man kan jo ikke diskutere, at den vestlige krigsdeltagelse har skabt flygtningestrømme.
    Ligger hykleriet så ikke i, at man på den ene side støtter krigsdeltagelsen 150 procent, men på den anden side ikke vil være med til at samle op efterfølgende og hjælpe de mennesker, der faktisk er kommet på flugt som følge af den selv samme krigsdeltagelse?
    ","09:54","Holger K. Nielsen"
"97"," 09:54
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:54","Leif Mikkelsen"
"98"," 09:55
    
      Fjerde næstformand (Leif Mikkelsen","
    Jeg er helt med på, at der er tale om to forskellige emner, når vi taler om deltagelse i krig for at skabe fred, og når vi taler om nogle af de flygtningestrømme og migrantstrømme, der kommer.
    Det, som får mig op i det røde felt, er, når Alternativet det ene øjeblik står og kritiserer Danmarks deltagelse i kampen mod Islamisk Stat eller en udvidelse af den, for det er jo netop at ramme roden, og det næste øjeblik peger fingre ad os for ikke at gøre nok internationalt. Altså, Danmark – og det ved hr. Holger K. Nielsen – er et af de lande, der har gået allerforrest i kampen mod terrorbevægelser, mod islamistiske grupperinger osv.
    Med det sagt står jeg helt fast på, at når vi går i krig, gør vi det for at skabe fred. Hvis vi ikke var gået ind i kampen mod Islamisk Stat, risikerede den kræftsvulst, som jeg ser Islamisk Stat være, at vokse sig større og større. Der er desværre ikke nogen smuk og nem løsning på krig, men de gange, hvor vi går i krig, gør vi det for at gøre problemet mindre, ikke for at gøre det større.
    ","09:55","Marcus Knuth"
"99"," 09:55
    
      Holger K. Nielsen (SF","
    Spørgeren.
    ","09:55","Leif Mikkelsen"
"100"," 09:56
    
      Fjerde næstformand (Leif Mikkelsen","
    Vi kan have forskellige meninger om, hvorvidt den danske krigsdeltagelse har hjulpet i forhold til terrorbekæmpelse. Efter min mening har den ikke hjulpet særlig meget – terrorismen er ikke bekæmpet i Mellemøsten. Det kan vi have forskellige meninger om.
    Men vi kan da ikke have forskellige meninger om, at den selv samme krigsdeltagelse skaber flygtninge. Det er der, jeg siger: Hvorfor vil man så ikke tage konsekvensen af krigsdeltagelsen og så sige, at, okay vi er taget ned for at bekæmpe nogle terrorister – efter vores mening har det været forkert, men okay, det har der været flertal for – men når vi gør det, er det da også vores moralske pligt at samle op i forhold til de mennesker, der kommer på flugt på grund af den selv samme krigsdeltagelse.
    ","09:56","Holger K. Nielsen"
"101"," 09:56
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:56","Leif Mikkelsen"
"102"," 09:57
    
      Fjerde næstformand (Leif Mikkelsen","
    Jamen der er jeg lodret uenig med hr. Holger K. Nielsen. Danmarks deltagelse, den internationale deltagelse i kampen mod Islamisk Stat med blod, sved og tårer, ikke mindst for primært lokale grupperinger på jorden, som har hjulpet med i kampen mod Islamisk Stat, har jo ført til en situation, hvor Islamisk Stat er på alvorlig retræte, hvor kæmpe områder nu er ryddet for Islamisk Stat i et sådan omfang, at vi her i Folketinget begynder at tale om, om det er på tide, at vi inden for en overskuelig tidshorisont kan begynde at sende folk tilbage til de områder. Det vil sige, at vi nu taler om at sende folk, når der forhåbentlig kommer lidt mere styr på situationen, tilbage til Syrien. Og så anklager hr. Holger K. Nielsen os for at skabe flygtningestrømme.
    Selvfølgelig har der været flygtningestrømme, fordi der har været en forfærdelig borgerkrig i Syrien, men hvis vi intet havde gjort, så risikerede vi jo, at Islamisk Stat stadig væk sad på størstedelen af Syrien og en stor del af Irak.
    ","09:57","Marcus Knuth"
"103"," 09:57
    
      Finn Sørensen (EL","
    Hr. Finn Sørensen, værsgo.
    ","09:57","Leif Mikkelsen"
"104"," 09:58
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak. Ordførerens indlæg var lidt den samme melodi, som vi også hørte i går: Man støtter skam kvotesystemet, man vil bare ikke tage imod nogen kvoteflygtninge. Det findes der et meget præcist ord for, som ordføreren selv har brugt imod andre, men lad nu bare det ligge.
    Det, jeg gerne vil spørge til, er, om jeg egentlig har forstået det her lovforslag fuldstændig rigtigt. Er det rigtigt forstået, at den virkelige årsag til, at man har formuleret lovforslaget, som man har, er, at det giver mulighed for at fortsætte det såkaldt midlertidige stop for at tage kvoteflygtninge til evig tid, uden at ministeren skal ned og snakke med Folketinget om det? Samtidig har man sørget for at binde en kommende regering, sådan at den netop ikke kan hæve loftet for kvoteflygtninge, uden at den skal ned og diskutere det med Folketinget. Er det rigtigt forstået, at det egentlig er selve mekanikken i det her lovforslag?
    ","09:58","Finn Sørensen"
"105"," 09:58
    
      Marcus Knuth (V","
    Ordføreren.
    ","09:58","Leif Mikkelsen"
"106"," 09:59
    
      Fjerde næstformand (Leif Mikkelsen","
    Jamen i forhold til at stille antallet af kvoteflygtninge i bero har vi gjort det meget klart, hvorfor vi gør det. Det er, fordi der er kommet så mange ind ad bagdøren, altså spontane asylansøgere, at vi ikke mener, det er ansvarligt over for det danske samfund at øge integrationsbyrden lige nu. Det stop kan man jo så håndtere på forskellige måder. Vi vælger at sige: Fremover gør vi systemet lidt smidigere ved at lægge beslutningen over til ministeren. Så hvis det er et spørgsmål om smidighed, sagde jeg det sådan set også i min ordførertale.
    ","09:59","Marcus Knuth"
"107"," 09:59
    
      Finn Sørensen (EL","
    Så er det hr. Finn Sørensen.
    ","09:59","Leif Mikkelsen"
"108"," 10:00
    
      Fjerde næstformand (Leif Mikkelsen","
    Mange tak. Ja, ja, smidighed kan man jo så også kalde det, så jeg tager det som en bekræftelse af, at jeg har forstået det fuldstændig rigtigt. Formålet med det her lovforslag er at sætte Folketinget uden for indflydelse på spørgsmålet om det midlertidige stop. Det kan fortsætte i al evighed med den samme begrundelse, som ordføreren og ordførerens kampfæller i Socialdemokratiet bruger, nemlig at lige nu kan vi ikke tage nogen, fordi vi får for mange fra andre sider. Det behøver man ikke mere diskutere med Folketinget. Samtidig har man bundet en kommende socialdemokratisk regering på hænder og fødder. Hvis det skulle være sådan, at den kunne føle sig udsat for et pres fra Enhedslisten, Alternativet og De Radikale til at tage imod flere kvoteflygtninge, så skal man ned og diskutere med Venstre og Dansk Folkeparti, før man kan det.
    Så vil jeg da bare ønske ordføreren tillykke med, at han har fået Socialdemokratiet til at levere de afgørende stemmer for sådan et, synes jeg, skændigt brud på vores internationale forpligtelser – vores forpligtelse til at tage imod nogle af de mest udsatte flygtninge i verden. Så tillykke, og tak for kaffe.
    ","10:00","Finn Sørensen"
"109"," 10:00
    
      Marcus Knuth (V","
    Ordføreren.
    ","10:00","Leif Mikkelsen"
"110"," 10:01
    
      Fjerde næstformand (Leif Mikkelsen","
    For det første er Folketinget ikke sat ud af spillet i det her. Det er netop derfor, vi debatterer det lige nu. For det andet har vi lavet et rigtig, rigtig fint lovforslag, der gør det meget nemmere for ministeren hæve eller sænke antallet af kvoteflygtninge inden for en ramme på 500 efter nogle parametre, som giver rigtig, rigtig god mening. Hvordan går det med integrationen? Hvor mange spontane asylansøgere er der kommet på det seneste? Og der handler det altså om at værne om det danske samfund, for vi i Venstre siger, at antallet betyder noget. Vi kan ikke bare tage et uanet antal.
    Derudover har vi for at kunne have fleksibilitet i forhold til eventuelle fremtidige internationale forhandlinger åbnet op for den mulighed, at i enkelttilfælde i forbindelse med en aftale, der har til formål at begrænse flygtningetilstrømningen, kan vi lave en enkelt undtagelse. Jeg synes, det hele giver rigtig, rigtig god mening.
    ","10:01","Marcus Knuth"
"111"," 10:01
    
      Christian Juhl (EL","
    Så er det hr. Christian Juhl, Enhedslisten.
    ","10:01","Leif Mikkelsen"
"112"," 10:02
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak. Jeg vil gerne sige tak til hr. Holger K. Nielsen, fordi han netop har ramt hovedet på sømmet på problemet. Det er ganske utidigt at kalde Alternativet for hyklere, når det er regeringen, der ikke kan indse, at deres egne handlinger faktisk genererer flere og flere flygtninge. Dinosaurerne døde som bekendt af for meget panser og for lidt hjerne, og det er den samme sygdom, som politisk præger den her regering. De tror, at de kan redde hele verden med militære aktioner, men hver gang man laver en militær intervention, så skaber man også en ufattelig masse problemer, og når man samtidig ikke har øje for, at man skal bruge de andre ikkemilitære løsninger, så er det, det går galt, og så øges flygtningestrømmene. Hvorfor kan ordføreren ikke indse, at han med sin politik selv er med til at skabe flere flygtninge på den her klode i stedet for færre flygtninge, og at vi dermed har et dobbelt ansvar? Der er både det humanitære ansvar for at tage os af flygtninge objektivt set, men også det, vi selv har skabt af skader rundtomkring, har vi en forpligtelse til at rette op på.
    ","10:02","Christian Juhl"
"113"," 10:02
    
      Marcus Knuth (V","
    Ordføreren.
    ","10:02","Leif Mikkelsen"
"114"," 10:03
    
      Fjerde næstformand (Leif Mikkelsen","
    Jeg ved næsten ikke, hvad jeg skal svare til det spørgsmål. Alle og enhver, der læser nyhederne, kan se, at den indsats, vi har imod Islamisk Stat, hjælper. Den hjælper massivt. Islamisk Stat havde sat sig på godt halvdelen af Syrien og hele det nordlige Irak, og de er nu på massiv retræte på grund af en international koalition, som virker, på grund af en indsats på jorden, som virker, og så anklager ordføreren Danmark for at være med til at gøre problemet større. Vi er med til at løse problemet, og jeg håber inderligt – inderligt – at vi inden for en overskuelig fremtid kommer endnu længere frem, således at vi kan begynde at sende folk, der er kommet til Danmark og har fået midlertidig beskyttelse, tilbage til Syrien. Det er jo det, der er hele målet.
    ","10:03","Marcus Knuth"
"115"," 10:03
    
      Christian Juhl (EL","
    Hr. Christian Juhl.
    ","10:03","Leif Mikkelsen"
